selfies,smiles
[C][C][O][C][=C][C][=C][Branch2][Ring2][Branch1][C][=N][O][C][Branch2][Ring1][#Branch2][C][S][C][=N][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Ring1][O][=O][=N][Ring1][S][C][=C][Ring2][Ring1][#Branch1][Cl],CCOC=CC=C(C=NOC(CSC=NC1N=C(C2=CC=CC=C2)NC1=O)C=C)Cl
[C][S][C][=C][C][=C][Branch2][Ring2][Branch1][C][=N][O][C][Branch2][Ring1][#Branch2][C][S][C][=N][C][C][=C][S][C][=Ring1][Branch1][C][=Branch1][C][=O][N][Ring1][=Branch2][C][Branch1][C][C][C][=N][O][Ring2][Ring1][Branch1][=N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][#C][C],C12SC=CC=C2C=NOC1(CSC=NC=3C=CSC=3C(=O)NC(C)C=NO)N
[O][=S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][Branch1][S][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][O][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][Branch1],O=S(=O)(C1=CC=C(Cl)C2=C1)NC(C3=CC(Cl)=C(Cl)C=C3O)C=NC4=CC=CC=C42
[C][O][C][=C][C][=C][C][Branch2][Ring2][Branch1][C@H1][O][C][=C][C][=C][Branch2][Ring1][Ring2][C][=N][O][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][Branch2],COC=C1C=CC[C@H1]2OC=CC=C(C=NOC(C3=CC=CC=C3Cl)=N)C2=C1
[C][C][Branch1][C][C][C][=Branch1][C][=O][N][Branch2][Ring1][#C][C][C@H1][C][C][N@H1+1][Branch1][#C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][C@H1][Ring1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][=C][C][=C][Ring1][=Branch1],CC(C)C(=O)N(C[C@H1]C1C[N@H1+1](CC2=CC=CC=C2[N+1](=O)[O-1])C[C@H1]1C3=CC=CC)C3F
[C][C][C][C][C][C][C][=C][Branch1][C][C][C][=C][C][Branch1][C][I][=C][Branch1][C][O-1][C][Branch1][=N][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Ring1][P][=C][C][Ring2][Ring1][Ring2][=N][Ring2][Ring1][S],C1CCCCCC=C(C2)C=CC(I)=C([O-1])C(OC3=CC=C(Cl)C=C3)C2=CC=N1
[C][C][=C][C][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][=NH1+1][NH1][Ring1][N][C][=Branch1][C][=O][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][#C],CC=CC1=CC(C2=CC=CC=C2O)=[NH1+1][NH1]1
[C][C@@H1][C][C@@H1][Branch1][C][C][C][NH1+1][Branch2][Ring1][P][C][C][C][=NH1+1][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][O][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][O][=N][O][Ring1][S][C][Ring2][Ring1][=Branch2][=O],C1[C@@H1]C[C@@H1](C)C[NH1+1]1CCC2=[NH1+1]C(C3=CC=C(OC(F)(F)F)C=C3)=NO2
[C][C][=C][C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][C][=N][C][Branch1][P][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=N][Ring2][Ring1][O],CC=C1C(C(=O)NC2=CC=CC(Cl)=C2Cl)C=NC(NC3=CC=C([N+1](=O)[O-1])C=C3)=N1
[C][C][C][=C][C][=C][Branch2][Ring2][#Branch2][C][=N][O][C][Branch2][Ring1][#C][C][S][C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][O][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][Ring1][=N][=N][O][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2][C],C1CC=CC2=C(C=NOC(CSC1(NC(=O)CO[C@@H1](CC(C)C)C)NO)C=C2)C
[C][C][Branch1][C][C][C@H1][C][C][C@@H1][Branch1][C][C][C][C@H1][Ring1][#Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][Cl],CC(C)[C@H1]1CC[C@@H1](C)C[C@H1]1OC(=O)C2=CC=C([N+1](=O)[O-1])C=C2Cl
[C][C][=C][C][=C][Branch2][Ring2][Ring2][C][=C][Branch1][Ring1][C][#N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][=Ring1][S][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][C][=C][Ring2][Ring1][=C],C1C=CC2=C(C=C(C#N)C3=NC4=CC=CC=C4N3C2NC5=CC=C(C)C=C5C)C=C1
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch1][#C][C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][=C][Ring1][#Branch2][O][C@@H1][Branch1][P][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][O-1][N][N][=C][Ring2][Ring1][#Branch1][N][=N][Ring2][Ring1][=C],CC(C)(C)C1=CC2=C(C(C(C)(C)C)=C1)O[C@@H1](C3=CC=C([N+1](=O)[O-1])C=C3[O-1])NN=C2N=N
[C][C][C][O][C][=C][C][=C][Branch2][Ring1][P][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][=Ring1][O][C][C][=C][Ring2][Ring1][#Branch2][C],CCCOC1=CC=C(C2=NON=C2NC(=O)C=3OC4=CC(C)=C(C)C=C4C=3C)C=C1C
[C][O][C][=C][C][=C][Branch2][Ring2][N][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][C][C][=C][N][=C][Branch2][Ring1][Ring2][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][S][C][Ring1][S][=C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][#C][C],COC1=CC=C(NC(=O)NC2=CC(C)=C3N=C([N-1]S(=O)(=O)C4=CC=C(C)C=C4)SC3=C2)C=C1C
[C][C][O][C][=C][C][=C][Branch2][Ring2][N][C][=N][O][C][Branch2][Ring1][P][C][S][C][=C][C][=Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],CCOC1=CC=C(C2=NOC(C=3SC=CC=3S(=O)(=O)N(C)C4=CC=C(C)C(C)=C4)=N2)C=C1
[C][C][=C][C][=C][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][N][Cl],CC1=CC=C(NC(=O)C2=CC3=CC=CC=C3N2S(=O)(=O)C4=CC=C(F)C=C4)C=C1Cl
[C][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=N][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring2][Ring1][C][Ring1][Branch2],CCOC(=O)C1=CC(C2=CC=NC=C2)=NC3=CC(Cl)=C(Cl)C=C13
[O][=C][Branch2][Ring1][=Branch2][N][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=C][S][Ring1][N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][Cl],O=C(NC1=NC(C2=CC=C(Cl)C=C2)=CS1C3=CC)C([N+1](=O)[O-1])C=C3Cl
[C][C][=C][C][=C][Branch2][Ring2][#Branch1][N][Branch2][Ring1][Ring2][C@H1][C][C][N@H1+1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C],CC1=CC=C(N([C@H1]2CC[N@H1+1](CC3=CC=CC=C3)CC2)S(=O)(=O)C4=CC=C(C)C)C4C=C1
[O][=S][=Branch1][C][=O][Branch1][=N][N-1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][N][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=C],O=S(=O)([N-1]C1=CC=C(Cl)C=C1)C=C2C=C(OCCC3=CC=CC=C3)C=C2
[C][C][C][C][S][C][=N][N][=C][C][=Branch1][Ring2][=N][Ring1][=Branch1][O][C@H1][Branch1][N][C@@H1][C][C][=C][C][C@H1][Ring1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C@@][Ring1][P][Ring2][Ring1][Branch2][C][C][O][Ring2][Ring1][=N],C1CC2CSC3=NN=CC(=N3)O[C@H1]([C@@H1]4CC=CC[C@H1]4CC)COC(=O)[C@@]2CCO1
[C][C][C][C][C][C][C][=C][Branch1][C][C][C][=C][C][Branch1][C][Cl][=C][Branch2][Ring1][C][O][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][NH1][C][Ring1][S][=O][C][Ring2][Ring1][Branch1],CCCCCCC=C(C)C=CC(Cl)=C(OCC(=O)C1=CC=C(Br)C=C1)[NH1]C=O
[C][C][Branch1][C][C][C][=Branch1][C][=O][N][Branch2][Ring1][#Branch1][C][C][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][O][Ring1][N][C][C][C][C][C][C][C][Ring1][#Branch1],CC(C)C(=O)N(CCC1=NC(C2=CC=C(C)C=C2)=NO1)C3CCCCCC3
[C][C][=C][C][=C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][N][C][=N][N][=C][Branch1][S][N][Branch1][#Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][C][S][Ring1][=C][C][=C][Ring2][Ring1][Branch2],C1C=CC=C1NC(=O)NC=NN=C(N(CC(C)C)CC(C)C)S
[C][=C][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][S][C][=Branch1][C][=O][O][C][=Ring1][=Branch1][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][O][Ring1][#C],C=C(NS(=O)(=O)C1=CC=C(Cl)C=C1)C=C2C=3SC(=O)OC=3C4=CC=C(Br)C=C4O2
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][C][Cl][N][=C][Branch2][Ring1][Branch2][/C][=N][/C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][O][Ring1][N][C][=Branch1][C][=O][O][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch2],O=[N+1]([O-1])C=CC=C(Cl)N=C(/C=N/C1=CC=C(C2=CC=C(Cl)C=C2)O1)C=O
[C][C][=C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C@@H1][Branch1][C][C][C][=N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][N][=N][Ring1][=N][=C][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=N][Cl],CC=CC1=C(S(=O)(=O)N[C@@H1](C)C2=NC(C3=CC=C(N4CCCCCC4)N=N3)=CC=C2)C=C1Cl
[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][N][=C][Ring1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][S][Ring2][Ring1][N],C1C(C)C=C2C=C(NC(=O)C=CC=C(C)N=CS(=O)(=O)C3=CC=C(C(C)(C)C)C)C3C=C12
[C][C][=C][C][O][C][Branch2][Ring2][Ring1][C][=C][C][=C][C][Branch2][Ring1][Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][=Branch2],C1C2=CCOC(C=CC=CC1NS(=O)(=O)C3=CC=C(C)C(C)=C3C)C=C2
[C][C][=C][C][=C][N][=C][S][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][C][Ring1][S][=C][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2],CC1=CC=C2N=C3SC(C(=O)NC4=CC=C(F)C(Cl)=C4)=CC3=CC2=C1
[C][C][=C][C][Branch2][Ring2][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=C][C][=C][C][Branch1][P][C][=C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][NH1][Ring1][#Branch2][=C][Ring1][S][=C][Branch1][C][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][=N],CC=C1C(S(=O)(=O)[N-1]C2=CC=CC(C3=CC4=CC(F)=CC=C4[NH1]3)=C2C[O-1])C([N+1](=O)[O-1])=C1
[C][C][=C][Branch1][C][Cl][C][N][C][Branch1][=N][/C][Branch1][Ring1][C][C][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][C][=C][O][Ring1][Branch1],CC=C(Cl)CNC(/C(CC)(C)S=O)(O)C1=CC=C(C)C=C1C2=CC=CO2
[C][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Branch2][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][Ring2][Cl],CCOC1=CC=C2C(=C1)C(=O)C(S(=O)(=O)NC3=CC=C(Cl)C=C3Cl)C=C2Cl
[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring2][Ring1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][P][C][=N][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][=N][Ring1][#Branch2][=C][S][Ring1][#C][=C][Ring2][Ring1][O],C1C=CC(C)=CC1NS(=O)(=O)C2=CC(C3=NOC(C4CCCC4)=N3)=CS2=C
[C][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch2][Ring1][O][C][C][C][=N][C][Branch1][S][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring1][#Branch2][=N][O][Ring1][#C],C[C@H1](C1=CC=CC=C1)NCCC2=NC(C3=CC4=CC=CC=C4OC3=N)O2
[C][C][C][C][C][C][C][=Branch1][C][=O][N][C][C][C][N][Branch2][Ring1][N][C][=Branch1][C][=O][C][N][C][C][C][S][C][=C][C][=Ring1][Branch1][C@H1][Ring1][=Branch2][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][C@@H1][Ring2][Ring1][=Branch2][C],CCCCCCC(=O)NCCCNC(=O)CN1CCC=2SC=CC=2[C@H1]1C=CC=C(C)C=C
[C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][=N][N][C][=C][C][=C][Branch1][S][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][P][=N][Ring2][Ring1][=Branch2],C1CCOC(=O)C=CC=CC1N2C=CC=C(NS(=O)(=O)C3=CC=CC=C3)C=C2N
[C][C][C][C][O][C][=C][C][=C][C][Branch2][Ring1][=C][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][O][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][=N][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][#C],CCCCOC=C1C=CC(C2=NON=C2NC(=O)COC3=C(C)C=C(C)C=C3C)=N1
[C][C][C][C][=C][C][=C][Branch1][C][O][C][Branch2][Ring1][Ring2][/NH1+1][=C][/C][=C][C][Branch1][C][I][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][O-1][=C][Branch1][C][N][C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch1],CC1CC=C2C=C(O)C(/[NH1+1]=C/C=C3C(I)=CC(OC)=C3[O-1])(N)C2=C1
[C][O][C][=C][C][=C][Branch2][Ring2][Branch2][C][=N][C][=C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=C][Ring2][Ring1][Ring2][Cl][S][Ring2][Ring1][#Branch1],COC=CC=CC1=NC=CC(NC(=O)COC2=CC=C(C)C(Cl)=C2C=C1)Cl
[C][O][C][=C][C][=C][C][Branch2][Ring2][=Branch2][C][=C][C][=Branch1][C][=O][NH1][C][Branch2][Ring1][#Branch2][S][C][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][Branch2][=N][O][Ring1][=N][=N][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][=N],COC=CC=CC(C=CC(=O)[NH1]C(SCC1=NC(C2=CC=C(C)C(Cl)=C2)=NO1)=N)=C
[C][C][C][C][C@H1][N][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][C][C][=N][Ring1][#Branch1],CCCC[C@H1]NC(NC(=O)COC1=CC=C(Cl)C=C1)C2=CC=C(C)C=N2
[C][C][=C][C][=C][Branch2][Ring2][=C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][S][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][O][Ring1][=C][S][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][O],CC=CC=C(N1C(=O)C=C2C=C(NC(=O)C3=CC=C(C4=CC=CC([N+1](=O)[O-1])=C4)O3)S2)C=C1
[C][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch1][N][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][C][=N][Ring1][=N][=C][Ring2][Ring1][Ring2],CC(=O)COC1=CC=CC=C1NC(=O)C2=CC=CC(NC3=CC(C4=CC=C(C)C=C4)=NC=N3)=C2
[O][=C][/C][=Branch2][Ring1][=C][=C][/C][=C][C][=C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2][O][Ring1][=N][C][=C][C][=C][C][=N][Ring2][Ring1][Branch1],O=C/C(=C/C=C1C=C(C2=CC=C(C(C)=O)C=C2)O1)C=N
[O-1][C][=C][Branch1][C][Cl][C][=C][Branch1][C][Cl][C][=C][Ring1][O][C@@H1][N][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][N@@H1+1][Ring1][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1],[O-1]C=C(Cl)C=C(Cl)C=C[C@@H1]N(CC1=CC=CC=C1C)CC[N@@H1+1]CC2=CC=CC=C2
