selfies,smiles
[C][C][C][=C][C][=C][Branch2][Ring2][O][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][C][=N][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][=N][O][Ring1][=C][C][=C][Ring2][Ring1][=C],CCC1=CC=C(N(C)S(=O)(=O)C=2C=CSC=2C3=NC(C4=CC=C(C(C)C)C=C4)=NO3)C=C1
[O][=C][Branch1][C][O-1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@H1][C@H1][C][C][C@H1][Branch1][Ring2][C][Ring1][Branch1][C@H1][Ring1][#Branch1][C@H1][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][N][Ring2][Ring1][Ring1],O=C([O-1])C1=CC=CC(=C12)[C@H1]3[C@H1]4CC[C@H1](C4)[C@H1]3[C@H1](C5=CC=C6C(=C5)OCO6)N2
[C][C][C][C][O][C][=C][C][=C][Branch2][Ring1][O][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][C][=C][Ring2][Ring1][Branch2],CCC1COC=CC=C1C2=NON=C2NC(=O)[C@H1](C)OC=CC(C)=CC=C
[C][C][=C][C][=C][Branch2][Ring2][O][N][C][C@H1][Branch2][Ring1][=C][C][=N][C][Branch2][Ring1][Ring2][C][=C][C][=C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=N][=N][O][Ring2][Ring1][C][C][C][Ring2][Ring1][#Branch1][=O][C][=C][Ring2][Ring1][=C][C],CC1=CC=C(N2C[C@H1](C3=NC(C4=CC=C(N5CCCCCC5)C=C4)=NO3)CC2=O)C=C1C
[C][C][=C][C][=C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][S][C][=N][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][C][=C][C][=C][C][=C][Ring1][P][Ring1][=Branch1][C][=C][Ring2][Ring1][S],CC=CC1=C(NC(=O)COC(=O)CSC=NC2=CC(C3=CC=C(C)C=C3)=NC4=CC=CC=C24)C=C1
[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring2][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][S][C][Branch1][=C][N-1][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][=N][C][Ring1][=C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][=N][C],CC1=CC(C)=C(S(=O)(=O)NC2=CC=C3SC([N-1]C(=O)C4CCCCC4)=NC3=C2)C=C1C
[C][C][=C][C][=C][Branch2][Ring2][N][C@@H1][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=N][C][=C][Branch1][Ring2][S][Ring1][Branch1][C][C@H1][Branch1][C][C][C][C][Ring1][Branch2][S][Ring1][O][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch2],C1C=CC=C[C@@H1]1C(=O)NC2=NC3=C(S2)C[C@H1](C)CC3S
[O-1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@H1][C][C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=N][C@H1][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring2][Ring1][=Branch1],[O-1]C1=CC=C(Cl)C=C1[C@H1]2CC(C3=CC=C4C(=C3)OCO4)=N[C@H1](C5=CC=CC=C5Cl)N2
[C][C][=C][C][=C][Branch2][Ring2][=Branch1][O][C][C@H1][C][C][=C][S][C][=Ring1][Branch1][C][C][N][Ring1][=Branch2][C][=Branch1][C][=O][C][N][Branch1][O][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][Branch1][C][C][C][C][Branch1][C][C][=C][Ring2][Ring1][S],CC=C1C=C(OC[C@H1]2C=3C=CSC=3CCN2C(=O)CN(C(=O)CC(C)C)C=O)C(C)CC(C)=C1
[O][=C][Branch1][#C][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][N][C][=N][N][=C][Branch2][Ring1][Ring2][O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][S][Ring1][P],O=C(NC1=CC=C(Cl)C(Cl)=C1)N2C=NN=C(OC3=CC=C(C(F)(F)F)C=C3)S2
[C][O][C][=C][C][=C][C][Branch2][Ring1][S][C@H1][N][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][N@@H1+1][Ring1][=N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][Ring2][Ring1][O],C1OC=CC=CC1[C@H1]2N(CC3=CC=CC=C3F)CC[N@@H1+1]2CC4=CC=CC=C4F
[C][C][C][C][C][=C][Branch1][C][C][NH1][C][=N][C][Branch2][Ring1][#C][N][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][Ring1][=N][=O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][Branch1][C][N][C][Ring2][Ring1][#Branch2][=O],CC1CCC=C(C)[NH1]C2=NC(N(CC3=CC=CC(C)=C3)C2=O)C=CC(N)C1=O
[F][C][=C][C][=C][Branch2][Ring1][P][C][=N][O][C][Branch2][Ring1][=Branch1][C][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=C][S][Ring1][N][=N][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2],FC1=CC=C(C2=NOC(CC3=NC(C4=CC=CC(Cl)=C4)=CS3)=N2)C=C1
[C][C][=C][C][=C][C][Branch2][Ring2][N][O][C][=C][C][=C][Branch2][Ring1][Branch2][C@@H1][C][C][N@@H1+1][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][N][C][=N][N][=C][Branch1][C][C][C][=C][Ring1][#Branch1][Ring2][Ring1][Branch2][=C][Ring2][Ring2][C],C1C=CC=C2C(OC=CC3=C1[C@@H1]CC[N@@H1+1](C(=O)C4=CC=CO4)C3C=C)(C)C=C2
[C][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][Branch2][Ring2][C][C][C][=Branch1][C][=O][N][C][C][C][S][C][=C][C][=Ring1][Branch1][C@H1][Ring1][=Branch2][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Branch1][C][C][C],CC(C)(C)CC(=O)N(CC(=O)N1CCC=2SC=CC=2[C@H1]1COC3=CC=C(Cl)C=C3CC)CCC
[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N@@H1+1][Branch1][C][C][C][C@H1][Branch1][C][O][C][O],CCCCCCCCCCCCCCCC[N@@H1+1](C)C[C@H1](O)CO
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][C][Branch2][Ring1][P][/C][=N][/N][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=NH1+1][Ring2][Ring1][C][=C][Ring2][Ring1][O][O],O=[N+1]([O-1])C1=CC=CC(/C=N/NC2=NC(N3CCCCC3)=NC(N4CCCCC4)=[NH1+1]2)=C1O
[C][O][C][=C][C][=C][Branch2][Ring2][Branch2][N][C][=N][C][=C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][N][=N][N][Ring1][#C][C][=C][S][C][Ring2][Ring1][=Branch1][=Ring1][Branch1][C][=C][Ring2][Ring1][N],COC1=CC=C(N2C=NC3=C(S(=O)(=O)C4=CC=C(C)C=C4)N=NN3C=CSC2)C=C1
[C][O][C][=C][C][=C][C][Branch2][Ring1][P][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][O][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][=Ring1][O][C][C][=C][Ring2][Ring1][#Branch2],COC=C1C=CC(C2=NON=C2NC(=O)C=3OC4=C(C)C=C(C)C=C4C=3C)C=C1
[C][C][=C][C][=C][Branch2][Ring1][O][N][C][=Branch1][C][=O][C][S][C][=N][C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][C][C][=C][Ring1][O][C][=Ring1][=C][N][C][=C][Ring2][Ring1][Branch2][F],C1C=CC=C1NC(=O)CSC=NC(C(C)(C)C)=CC(C)=C
[O][=S][=Branch1][C][=O][Branch2][Ring1][#C][N][Branch2][Ring1][Ring1][C][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring1][O][C][=C][C][=C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][N],O=S(=O)(N(CCC1=NC(C2=CC=CC=C2)=NO1)C3=CC=CC4CCCCC4)C=C3
[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring2][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][Ring1][=C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][=N][C],CC1=CC(C)=C(S(=O)(=O)NC2=CC=C3N=C(NC(=O)C4=CC=CC=C4)SC3=C2)C=C1C
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring1][#C][N][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring2][Ring1][=Branch1],O=[N+1]([O-1])C1=CC=CNC=C(C2=CC=CC=C2C)C3=CC=CC=C3N=C1
[O][=C][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N][=C][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][#Branch1][=C][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring2][Ring1][=N],O=COC1=CC=C([N+1](=O)[O-1])C=C1N=CC(N2CCCCCC2)=CC(N3CCOCC3)=N
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=N][C][Branch1][C][C][=N][Ring1][=N][S][Ring2][Ring1][C][C][=C][Ring2][Ring1][N],C1C=CC=C1NC(=O)C=C2C=C(NC3=CC(N4CCCCC4)=NC(C)=N3)S2C=C
[C][C][=C][C][=C][Branch2][Ring2][#Branch2][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=C][C][Branch1][C][C][=NH1+1][C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][=N][Ring1][N][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=N][Cl],C1C=CC=C1NC(=O)NC2=CC=C(NC3=CC(C)=[NH1+1]C(N4CCCC4)=N3)C=C2C=C
[C][C][Branch1][C][C][C][=C][C][Branch1][C][I][=C][C][=C][Ring1][#Branch1][N][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=C][S][Ring1][N],CC(C)C1=CC(I)=CC=C1NC2=NC(C3=CC=C(Cl)C=C3)=CS2
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@@H1][C][=C][C][C@@H1][Ring1][Branch1][C@H1][Branch1][=N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][Cl][N][Ring2][Ring1][C],O=[N+1]([O-1])C1=CC=C2C(=C1)[C@@H1]3C=CC[C@@H1]3[C@H1](C4=CC=CC(Cl)=C4Cl)N2
[C][C][C][N][Branch1][Ring2][C][C][C][C][C][=C][Branch1][C][O][C][=C][C][C][=Branch1][C][=O][C][Branch1][=N][O][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][O][C][Ring2][Ring1][Branch2][=Ring2][Ring1][Ring1],CCCN(CCC)CC1=C(O)C=CC=2C(=O)C(OC3=CC=CC(Br)=C3)=C(C(F)(F)F)OC1=2
[O][=C][C][=C][Branch2][Ring1][=N][N][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=C][S][Ring1][=N][NH1][Ring2][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1],O=CC=C(NC1=NC(C2=CC=C(Cl)C(Cl)=C2)=CS1[NH1])C3=CC=CC=C3
[N][#C][C][=C][Branch2][Ring1][N][N][C][=Branch1][C][=S][S][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][Branch2][S][Ring2][Ring1][=C],N#CC=CNC(=S)SC(=O)N(C1=CC=CC=C1)C=CC=CC=C
[C][C][=C][C][=C][Branch2][Ring2][=N][S][=Branch1][C][=O][=Branch1][C][=O][C][N][=N][N][C][=Ring1][Branch1][N][=C][Branch1][P][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][S][C][=C][C][=Ring1][Branch1][Ring2][Ring1][C][C][=C][Ring2][Ring1][S],C1C=CC=C(S(=O)(=O)C=2N=NNC=2N=C(NC3=CC=C(C(C)C)C=C3)C=4SC=CC=4)C=C1
[C][N][Branch1][#C][C][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][=Branch1][S][C][=C][C][=C][Branch2][Ring1][Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][C][=C][Ring2][Ring1][C],CN(C(=O)NC1CCCCC1S)C2=CC=C(NS(=O)(=O)C3=CC(F)=CC=C3C)C=C2
[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][=Branch1][C@H1][N][=C][Branch1][=N][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][O-1][C][C@@H1][Branch1][=N][C][=C][Branch1][C][Br][C][=C][C][=C][Ring1][#Branch1][O-1][N][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][N],COC(=O)C1=CC=C([C@H1]2N=C(C3=CC(Br)=CC=C3[O-1])C[C@@H1](C4=C(Br)C=CC=C4[O-1])N2)C=C1
[C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch2][Ring2][Branch1][C@H1][Branch1][C][C][N][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][N],COC1=CC=C(OC)C([C@H1](C)N(C2=CC=C(Cl)C=C2)S(=O)(=O)C3=CC=C(C)C=C3)=C1
[C][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=N][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][S][Ring1][O][C][=C][Ring2][Ring1][Ring1][C],CC=CC1=C(S(=O)(=O)[N-1]C2=NC3=C(C)C=C(C)C)C3S2C=C1C
[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring1][Branch1][C][=N][O][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=N][Ring1][N][=C][Ring2][Ring1][C],CCOC1=CC=CC=C1C(=O)NC2=CC=CC(C3=NOC(C4=CC=CC(Cl)=C4)=N3)=C2
[C][C][=C][C][=C][Branch2][Ring2][Branch2][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][C][=N][C][Branch1][=N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][Cl][=N][O][Ring1][=N][C][=C][Ring2][Ring1][=N],CC1=CC=C(N(C)S(=O)(=O)C=2C=CSC=2C3=NC(C4=CC=C(C)C=C4Cl)=NO3)C=C1
[C][C][N][C][Branch2][Ring1][#Branch2][S][C][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][=N][O][Ring1][=N][=N][C][C][=C][S][C][=Ring1][Branch1][C][Ring2][Ring1][Branch2][=O],CCN1C(SCC2=NC(C3=CC=C(Cl)C(Cl)=C3)=NO2)=NC=4C=CSC=4C1=O
[O][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=C][Branch2][Ring1][O][N][C][=C][C][Branch1][=N][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][C][Branch1][C][Cl][=C][Ring2][Ring1][Ring2],O=C(OC1=CC=CC=C1)NC2=CC=CNC=CC(NC3=CC=C(F)C=C3)=NC(Cl)=C2
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][#C][O][C][C][=Branch1][C][=O][C][C][=C][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][O][N][=Ring1][=N][C][=C][Ring2][Ring1][Branch2],CC(C1)(C)C=CC=C(OCC(=O)C=2C=C(C3=CC=C(Cl)C(Cl)=C3)ON=2)C1
[C][O][C][=C][C][=C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][=C][Ring2][Ring1][Ring2],COC=CC=CCNC(=O)NC1=CC=C(C(C)C)C=C1C
[C][C][C@@H1][Branch1][C][C][C][=Branch1][C][=O][C][C][=C][Branch2][Ring1][C][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][O][Ring1][O][O][C][=Ring1][P][C][C][C][Ring2][Ring1][Branch1],CC[C@@H1](C)C(=O)C=1C=C(CC2=NC(C3=CC=CC=C3)=NO2)OC=1CCC
[C][C][=C][C][=C][O][C][Branch2][Ring2][Ring1][C][=C][C][=C][C][Branch2][Ring1][=Branch1][/N][=C][/C][=C][C][Branch1][C][Cl][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#Branch2][O-1][=C][Ring2][Ring1][Ring1][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N],CC1=CC=C2OC(C3=CC=CC(/N=C/C4=CC(Cl)=CC([N+1](=O)[O-1])=C4[O-1])=C3N)C2=C1
[C][C][C@@H1][C][C][N][Branch2][Ring2][O][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Ring1][N][S][Ring1][#C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][=C],C1C[C@@H1]CCN1C(=O)C2=CC=3C(=O)OC4=CC=C(C)C=C4C=3S2C5=CC=CC(C)=C5CC
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring2][#Branch2][/C][=N][/N][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][=N],O=[N+1]([O-1])C=CC=C/C=N/NC1=NC(NC2=CC=CC=C2)=NC(NC3=CC=CC=C3)=N1
[C][C][=C][C][=C][Branch1][C][C][C][Branch2][Ring2][O][N][C][C][N][Branch2][Ring1][#C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][S][=O][C][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][#C],C12C=CC=C(C)C2NCCN1C(C3=CC=CC=C3)C(=O)CC4=CC=CC=C4C=O
[C][C][C][C][C][N][C][=Branch1][C][=O][N-1][C][=C][C][Branch2][Ring1][Branch2][C][=N][C][Branch1][#C][C][=C][C][=C][Branch1][Ring1][S][C][C][=C][Ring1][Branch2][=N][O][Ring1][=N][=C][C][=C][Ring2][Ring1][Ring1][C][Ring2][Ring1][Branch2][=O],CCC1CCN2C(=O)[N-1]C3=CC(C=NC1(C4=CC=C(SC)C=C4NO)CC)=C3C2=O
[C][C][=C][C][=C][Branch2][Ring1][S][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N][Branch1][C][C][C][C][=C][Ring1][=Branch2][Ring1][N][C][=C][Ring2][Ring1][=Branch2][F],C1C2=CC=C1NC(=O)NC=CC=C2C3=CC=C(N(C)C)C=C3
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=N][C][Branch1][=N][C][=C][C][=C][Branch1][Ring1][S][C][C][=C][Ring1][Branch2][=N][O][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=N],CC1=CC=C(S(=O)(=O)NC2=CC=C(C3=NC(C4=CC=C(SC)C=C4)=NO3)C=C2)C=C1
