selfies,smiles
[O][=C][N-1][C][=Branch1][C][=O][C][=C][Ring1][=Branch1][C][Branch2][Ring1][Ring2][N][C][S][C][=C][Branch1][=Branch1][C][Ring1][=Branch2][=Ring1][Branch1][C][C][Ring1][=Branch2][=O][=C][C][=C][Ring2][Ring1][Ring2],O=C1[N-1]C(=O)C2=C1C(NC=3SC=C(C2=3)CC=O)=C
[O][=C][C][N][Branch1][C][C][C][=Branch1][C][=O][C][Ring1][O][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=N][NH1][N][=Ring1][=N],O=CCN(C)C(=O)C=CC(C)=CC=N[NH1]N
[N][N][Branch1][C][C][C][Branch2][Ring1][=Branch2][C][N][C][N][=C][Branch1][N][C][Branch1][O][C][=C][C][Branch1][C][Cl][=N][N][Ring1][=Branch1][C][=Ring1][N][=C][Ring1][P][=O],N1N(C)C1(CN2CN=C(CC3=CC(Cl)=NN3)C2C)O
[N][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N][=C][Ring1][=N][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=N][N][C][C][=C][Branch1][C][C][N][=C][C][=C][Ring1][#Branch1][=C][Ring2][Ring1][=N],N1(C2=CC=C(Br)C=C2)N=C1CCOC3=CC=CC=C3C(NCC4=C(C)N=CC=C4)=C
[C][Branch2][Ring2][Ring2][C][N][=C][N][Branch1][=Branch1][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][N][Branch1][C][C][N][=C][Ring1][=Branch2][C][=C][C][=C][N][=C][Ring2][Ring1][Ring2][Ring1][=Branch1][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1],C(C1N=CN(C(=O)N)C(=O)CN(C)N=CC2=CC=CN=C12)=CC=CC(C)=C
[C][=C][C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][C][N][Branch1][#C],C=CCC(=O)NCCN
[C][=C][Branch1][S][C@H1][C][C][C][N][Ring1][=Branch1][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#C][=O],C=C([C@H1]CCCNC[C@H1]C(=O)[O-1])N(C(=O)NCC1=CC=CC=C1)C=O
[C][C][=C][Branch2][Ring2][=Branch1][N][C][C][C][Branch2][Ring1][#Branch2][C@@H1][Branch2][Ring1][Ring2][N][C][C][C][Branch1][=C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][C][Ring1][S][C][=Ring2][Ring1][Ring1][C][=C][C][Branch1][C][Cl][=C][Ring2][Ring1][N],C1C=C(NC=2CC3([C@@H1](NCCCC4=CC=C(OC)C=C4C)C3)C=2)C=CC(Cl)=C1
[O-1][C][=Branch1][C][=O][C][C][N][Branch1][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Branch2],[O-1]C(=O)CCN(C(C1=CC=CC=C1)=O)CC=CC=CC
[N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][C][=C][Branch1][C][N][N][=C][Branch2][Ring1][C][N][C][C][N][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][Ring1][N][N][=C][Ring2][Ring1][Branch2][C][Ring2][Ring1][N][=O],N1(C2=CC3=CC=C2)[NH1]C=C(N)N=C(N4CCNC(C5=CC=NC=C5)=C4)N=C3C1=O
[C][Branch2][Ring1][Branch1][C][=C][C][=C][C][Branch1][#Branch2][N][C][=Branch1][C][=O][C][C][C][Ring1][O][=N][Ring1][P][C][Branch1][O][N][Branch1][C][C][N][=C][Branch1][C][C][C][=Ring1][=Branch1][=O],C1(C2=CC=CC(NC(=O)CCC2)=N1)CN(C)N=C(C)C
[C][Branch2][Ring1][Branch1][N][C][Branch1][#C][C@@H1][C@H1][Branch1][Ring2][C][O][C][C@H1][Ring1][Branch2][=O][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch1][Ring1][C][C][=C][Ring2][Ring1][Branch1][C],C(N1C([C@@H1][C@H1](COC)[C@H1]1OOCC2)=CC)=CC=C2NC(CC)=CC
[C][Branch1][C][C][=N][C][Branch1][C][C][=C][Branch1][P][C][Branch1][S][N][C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][=O][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],C(C)=NC(C)=C(CNCC1=CC=CC(OC)=C1O)C(=O)NCC2=CC=CC=C2
[O][=C][Branch1][S][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C@H1][C][C][C][N][Branch2][Ring1][Ring2][N+1][=Branch1][C][=O][O-1][C][C][C][Branch1][Ring1][O][C][=C][C][=C][Ring1][Branch2][=O][C][Ring1][P],O=C(NC=C(C(=O)[O-1])C=C[C@H1])CCCN[N+1](=O)[O-1]
[C][=C][C][Branch2][Ring1][S][C][N][C][=Branch1][C][=O][N][C][C][Branch1][=N][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][=N][C][=C][Ring1][S][=C][C][=C][Ring2][Ring1][#Branch2],C1=CC1CNC(=O)NCC(C(=O)N2CCOCC2)=NC=CCC=C
[C][Branch2][Ring2][Ring2][C][=C][Branch1][C][O-1][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][#Branch2][C][=C][Ring1][#C][N][C][C@@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][N][=O],C1(C2=C([O-1])N3C(=O)C=NN(C)C(=O)C3C=C2NC[C@@H1](C)C4=C)C=CC=C4C1=O
[C][Branch1][=Branch1][C][=Branch1][C][=O][N][=N][N][Branch2][Ring1][Branch1][C][C][Branch1][#C][N][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][Ring1][=Branch2][=O][C@@H1][Ring2][Ring1][C][C],C1(C(=O)N)=NN1CC(NCC(C(N)=O)CC)=O
[C][Branch2][Ring2][O][C][Branch2][Ring1][S][C][N][N][=C][C][Branch2][Ring1][Branch1][C@H1][Branch1][=N][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][=O][C][C][Ring1][=C][C][Branch1][C][O][=C][C][=C][Ring2][Ring1][C][=C][C][=C][Ring2][Ring1][=N],C1(C(CNN=C2C([C@H1](C(C3CCCCC3)=O)CCC)O)=CC=C2C)C=C1
[O][=C][C@@H1][C][C][C][C@@H1][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][P][C][C][=C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][C][=C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][O],O=C1[C@@H1]2CCC[C@@H1]1C(=O)N(CC3=C([N+1]([O-1])=O)C=CC=C3)C(=O)C4=CC=CC=C4C2
[C][=C][Branch2][Ring1][#Branch1][N][N][=C][C][=C][N][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][O][=O][C][=C][Ring2][Ring1][Ring1],C1=C(NN=C2C=C3NC=CC=C3C(=O)C2=O)C=C1
[C][=C][Branch2][Ring2][=Branch1][C][C][N][Branch2][Ring1][Branch2][C][Branch2][Ring1][=Branch2],C=CCCNC
[C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=N][N][=C][Ring1][Branch2][C@H1][Branch1][Ring1][C][O][C@H1][Branch1][=Branch1][C][Branch1][C][N][=O][C@H1][Ring1][=N][C],C1([N+1](=O)[O-1])=NN=C1[C@H1](CO)[C@H1](C(N)=O)[C@H1]C
[O][=C][C][=C][C][=C][Branch1][=N][C][=N][N][C][=N][C][=N][N][Ring1][Branch1][C][=C][Ring1][=C][C][=C][C][=C][Branch1][S][C][Branch1][O][N][C][=C][N][Branch1][C][C][C][=N][Ring1][=Branch1][=O][C][=C][Ring1][P],O=CC=CC=CC=NNC1=NC=NN1C=C
[O][=C][C][=C][N][=C][Branch1][C][C][C][Branch2][Ring1][C][C][C][N][Branch1][=Branch2][C][=C][N][=C][C][=C][Ring1][=Branch1][C][C][Ring1][O][=C][Ring2][Ring1][Ring1][C][C],O=C1C=CN=C(C)C(C2CN(C3=CN=CC=C3)CC2)=C1CC
[S][Branch2][Ring1][#Branch1][C][C][=C][Branch1][=C][C][Branch1][=Branch1][N][Branch1][C][N][=O][=C][N][Branch1][C][C][C][=Ring1][=Branch2][N][=C][Branch1][C][C][C][=Ring1][=C][N][N][N],S(CC1=C(C(N(N)O)=CNC)CN)=C(C)C1NNN
[N][=C][Branch1][C][N][N][=C][N][=Ring1][=Branch1][C][=Branch1][C][=O][C][N][C][C][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Branch1][Ring2][C][C][O][Ring1][=Branch2][C][=Ring2][Ring1][Ring2],N1=C(N)N=CN1
[C][N][Branch2][Ring2][Branch1][N][=C][Branch2][Ring1][Branch2][C@H1][C][C][=Branch1][C][=O][N-1][C][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][=C][Ring1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F],CN(N=C([C@H1]1CC(=O)[N-1]C(C2=CC=CS2)=C1C=O)C3=CC=CC=C3)F
[C][=Branch1][C][=O][Branch2][Ring2][Ring2][N][C][=C][N][Branch2][Ring1][O][N][C][C][=Branch1][C][=O][N][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][Ring1][=C][C][C][=C][C][=N][Ring2][Ring1][=Branch2],C(=O)(NC=CN(N1CC(=O)N(C2=CC=C(OC)C=C2)C1CC)CC)N
[N][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Ring1][N],N(C1=CC=C(C)C=C1)C(=O)N2CC(=O)N(C3=CC=NC=C3)C2
[C][=C][C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][C@H1][Branch1][O][N][C@@H1][Branch1][Ring1][C][O][C][C][Ring1][Branch2][=C][C][=C][Branch1][#Branch1][N][C][=Branch1][C][=O][C][C][=C][Ring1][#Branch2][=C][Ring2][Ring1][Branch2],C1=CC(NC(=O)C2[C@H1](N[C@@H1](CO)CC23)CC=CNC(=O)C)C=C3C1
[C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][N][C][C][=Branch1][C][=O][N][Branch2][Ring1][C][C][C][C][C][Branch1][N][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=O][C][C][=Branch1][C][=O][N][Ring2][Ring1][Ring1][C],C1C(C)=CC=C1NCC(=O)N(CCCCNC2=CC=C(F)C=C2)OCC(=O)NC
[N][N][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][=Branch2][=N][Ring2][Ring1][=Branch1],N1NN(C2)C(=O)C=C(C(=O)N)C2=N1
[O-1][C][Branch1][C][N][=C][N][C][Branch1][C][C][=C][Ring1][=Branch1][=O],[O-1]C(N1)=CNC(C)=C1O
[N][Branch2][Ring1][C][C][C][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][C][Branch1][=C][N][C@H1][C][C][=Branch1][C][=O][O-1][=O][C][Ring2][Ring1][Branch1],N(CCC1=CC=C(C(F)(F)F)C)=C1CN[C@H1]CC(=O)[O-1]
[C][Branch1][#C][N][C][C][Branch1][C][C][=C][Branch1][C][N][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][N][=C][Ring1][=Branch1][C][C][Ring2][Ring1][=C],C1(NCC(C)=C(N)C=CC=C)C(=O)C=CCC(=O)NCCN(C2=CC=CN=C2)CC1
[O][=C][Branch1][C][O-1][C@@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C@@H1][Ring1][=N][N][C][C][=Branch1][C][=O][N],O=C([O-1])[C@@H1](C([O-1])=O)[C@H1](CC(=O)[O-1])[C@@H1]NCC(=O)N
[C][=C][Branch1][C][F][C][=C][Branch2][Ring2][Ring2][C][Branch1][#C][O][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][Cl][=N][C][=C][Ring1][S][F][C][Branch1][Ring1][C][#N][=C][Branch1][C][N][O][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2],C12=C(F)C=C(C(OCC=NN(C)CCl)=C1F)C2
[N][Branch2][Ring2][Ring2][C][Branch2][Ring1][=N][C][N][C][=Branch1][C][=O][N][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][O-1][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=O],N(C(CNC(=O)N(C(=O)NCC1=CC=CC=C1)C([O-1])=O)CCC2)=CC=CC=C2O
[C][=C][C][=C][C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch1][C][Branch1][C][O-1][=O][=O][=C][Ring2][Ring1][C][=C][Ring2][Ring1][Branch2][C],C=CC=CCC(=O)C=C(NC(=O)C1=CC=CC=C1)C(C([O-1])=O)=O
[C][Branch1][C][N][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N-1][C][=Branch1][C][=O][C][=C][N][Branch1][C][C][N][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=Ring1][=N][N],C(N1)=C(C=CC=C12)[N-1]C(=O)C=CN(C)N=CC(=O)C2N
[C][=C][Branch2][Ring1][Branch1][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][C][C][N][Branch2][Ring1][C][C][S][C][=N][N][=C][Branch1][Ring1][C][C][N][Ring1][#Branch1][C][Branch1][C][C][=O][C][=C][Ring2][Ring1][=Branch2],C1=C(C2=C(C=CC=C2)N=C1CCNCSC3=NN=C(CC)N3CC)OC=C
[C][Branch2][Ring1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C@H1][C][C][N][Branch1][=Branch1][C][=Branch1][C][=O][C][C][C][Ring1][=Branch2][=Branch1][C][=O][C][C@H1][Ring2][Ring1][Ring2][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],C1(S(=O)(=O)N[C@H1]2CCN(C(=O)C)CC2O)C[C@H1]1NCCC3=CC=CC=C3
[C][N][=C][Branch1][=Branch2],CN=C
[C][Branch2][Ring2][#Branch1][N][C][C][=C][Branch1][=Branch2][C][=N][C][=N][N][Ring1][Branch1][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][Ring1][=C][=O][=C][C][=C][Branch1][C][C][C][=C][Ring2][Ring1][Branch2],CNCC1=C(C2=NC=NN2C)CC=CN(C)C1=O
[C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][Branch1][Ring1][S][C][=N][N][Ring1][#Branch1][C],C1=C(C(=O)[O-1])C2=C1C(SC)=NN2C
[C][Branch2][Ring2][#Branch1][C][=N][N][C][=Branch1][Ring2][=N][Ring1][Branch1][C@H1][Branch1][=N][C][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][N][Branch1][C][C][N][=Ring1][S][C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][P],C(C1=NNC(=N1)[C@H1](CC2=CC(C)=CC=C2)N(C)N)C=O
[O][=C][Branch1][S][N][C][=C][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][=C][Branch1][C][C][C][Branch1][C][N][=C][Ring1][#Branch2],O=C(NC=C(C([O-1])=O)C=CC)C(N)=C
[C][O][C][=C][C@H1][Branch1][#C][C][=C][C][Branch1][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][Branch2][O][C],C1OC=C[C@H1](C2=CC(C)=C(C)C=C2)NC(N3CCOCC3)=CC=C1OC
[N][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C@@H1][N][Branch1][C][C][N][=C][C][=Ring1][=Branch1][C][C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Ring2][Ring1][O],NN(C1C2=CC=CC=C2)CC[C@@H1]3N(C)N=CC3CCN(C(=O)C4=CC=CN)C4C1
[O][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][C][=C][N][N][Branch1][C][C][C][=Ring1][=Branch1][C@H1][Ring1][=C][C][N][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Ring1][P],O=C(N1CCOCC1)CC2=CN3N(C)C2[C@H1]CN(C(=O)C4=CC=C(F)C=C4)C3
[C][Branch1][Ring1][C][O][C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][=C][N][Branch1][Ring1][C][C][N][=Ring1][P],C(CO1)CC(=O)N(C2CCCCC2)C=CN(CC)N1
[C][Branch1][=Branch1][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Ring2][N][Branch1][Ring1][C][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][C][N][Branch1][=N][C][=Branch1][C][=O][C][=N][C][=N][C][=C][Ring1][=Branch1][C][C][Ring1][=C][C][=C][Ring2][Ring1][#Branch2],C1(C(=O)C)=C(N(CC)C(OC2)=CCNC(=O)C3=NC=NC=C3)CC2C=C1
[N][C][=Branch1][Branch1][=C][Branch1][C][C][C][=N][N][Ring1][Branch2][C][=Branch1][C][=O][C][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][C][=Ring1][#C],N1C(=CC)C=NN1C(=O)C=2C=C(C(=O)NCC3=CN=CC=C3)CC=2
[N][Branch1][#Branch2],N
[N][Branch1][C][C][C][Branch1][C][O-1][=C][Ring1][Branch2],N1(C)C([O-1])=C1
[C][Branch2][Ring1][P][N][C][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=N][N][Branch1][Ring1][C][C][C][=Ring1][#Branch1][C][C][Ring1][O][=C][C][=C][C][Branch1][=Branch2][N][C][C][C][Ring1][=Branch1][=N][Ring2][Ring1][Branch2],C1NCCN(C(=O)C=NN(CC)CCC=CC)C2CNCCC2=N1
[N][N][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C][Branch2][Ring1][Branch2][N][N][=C][Branch1][C][C][N][=C][Ring1][=Branch1][N][C][C][C][Branch1][=N][N][C][=Branch1][C][=O][N][C][C][C][C][=Branch1][C][=O][N][=C][Ring2][Ring1][Branch1][N][=Ring2][Ring1][#C],NN=C(C)C=C(C)C=CC(N1N=C(C)N=C1NCCCNC(=O)NCCCC=O)N=CN
[C][=Branch1][C][=O][Branch2][Ring1][=Branch2][C][=N][C][Branch1][=N][N][C][C@H1][Branch1][C][C][O][C][N][Branch1][C][C][C][C][Ring1][Branch2][=O][=C][S][Ring1][=N][N][C][=Branch1][C][=O],C(=O)C=NC(NC[C@H1](C)OCNC)CC=O
[C][N][Branch2][Ring1][Branch1][C][C][=Branch1][C][=O][N][C][C][C][O][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][Branch1][=Branch1][C][Branch1][C][N][=O][C][C][C][Ring1][O],CN(CC(=O)NCCCOC=CC1=CC2=NC=C1)C(C(N)=O)CCC2
[O][C@H1][Branch1][C][O][C][N@@H1+1][Branch2][Ring1][#Branch1][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][C][=C][Ring1][=Branch2][C][C][C][Ring2][Ring1][Ring2],O[C@H1](O)C[N@@H1+1](CC(=O)NC1=CC=C([N+1]([O-1])=O)C=C1C)CC
[C][=C][Branch1][C][C][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][N][Branch1][Branch2][C][=Branch1][C][=O][C][C][C][N][Ring1][#Branch2][C][=Branch1][C][=O][C][C][Ring1][#Branch2][=O][=C][C][=C][Ring2][Ring1][Branch2][C],C=C(C)C(C(=O)N1CCN(C(=O)CCC)N1C=O)CC=O
[C][Branch1][C][Cl][N][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][=Branch1][C][=O][C][=C][Branch1][=Branch2],C(Cl)N(C([O-1])=O)C(=O)C=C
[C][C][C@@H1][C][C][C][N][Ring1][=Branch1][C][Branch1][#Branch2][N][C][C][=C][C][=C][S][Ring1][Branch1][=O][C][C][=Branch1][C][=O][C][O][Ring1][#C],CC1[C@@H1]CCCN1C(NCC2=CC=CS2)=O
[O][=C][N][C@@H1][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][C@H1][Ring1][=Branch2][C][=N][N][=C][Ring1][Branch1][C][N][Ring1][N],O=CN[C@@H1](C([O-1])=O)C[C@H1]1C=NN=C1CN
[N][Branch2][Ring1][=Branch2][C][Branch2][Ring1][=Branch1][C][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][=O][N][=Branch1][C][=O][C][=C][Ring2][Ring1][Ring2][C],N(CCC1=CC=C(C(F)(F)F)C=C1ON)(O)C=CC
[C][Branch2][Ring1][O][C][Branch2][Ring1][=Branch2][N][C][Branch2][Ring1][#Branch1][C][N][C][C][Branch1][=N],CCNCCNCC
[C][C@@H1][N][=C][Branch1][P][S][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][C@H1][Branch1][S][C][N][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][N][Branch1][C][C][C][Ring1][O][=O][S][Ring2][Ring1][#Branch2],C[C@@H1]N=C(SCC1=CC=C2C(=C1)OCO2)C[C@H1]C3N(C=CC=C3)N(C)C
[N][Branch2][Ring1][#Branch2][C][=C][C][Branch1][P][N][C][=Branch1][C][=O][C][=N][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][S][C][=N][N][Branch1][Branch2][C][C][C][Branch1][C][O-1][=O][C][=C][Ring1][O][N][=N][Ring2][Ring1][#Branch2],N1(C=CC(NC(=O)C=NC=CCC=C12)C=NNCCC([O-1])=O)C=C2N=N
