selfies,smiles
[C][Branch2][Ring2][C][C][N][C][=C][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][Branch1][=C][N][C][C][C][=C][N][Branch1][C][C][C][=Ring1][=Branch1][C][=O][=C][C][=C][Ring2][Ring1][Ring1][N][=N][N][Branch1][C][C][N][=Ring1][#Branch1][=O],C(CNC=CC(C(=O)NCC(NCC=1C=CN(C)C=1C)=O)=CC=2)=CN=NN(C)N=2
[N][N][C][Branch2][Ring2][Branch1][C][=C][Branch2][Ring1][Branch2][C][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][Branch1][Ring1][C][C][O][N][=Ring1][#Branch2][N][=C][Ring2][Ring1][=Branch2],N1NC(C=C(CN(CC2=CC=C(C)C3=C2)C(=O)C=CCC)ON3)=C1
[C][Branch2][Ring2][Ring1][C][=C][C][=C][Branch2][Ring1][#Branch2][N][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][=C][N][=C][N][=C][Ring1][=Branch1][S][Ring1][O][C][=C][Ring2][Ring1][Branch1][C][=N][N][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2],C1(C=CC=CNC(=O)C=C(C2=CN=CN=C2)SC=C13)C=NN(C)C(C)=C3
[N][C][C@H1][Branch1][C][C][C][Branch1][S][C][=Branch1][C][=O][N][C][C@H1][Branch1][C][C][O][C@H1][Branch1][Ring1][C][O][C][O][Ring1][#Branch2][=O][=N][C][Branch1][C][C][=N][Ring2][Ring1][Ring1],NC[C@H1](C)C(C(=O)N1C[C@H1](C)O[C@H1]CO)CO1
[C][=C][C][=C][Branch1][C][C][N][=C][Branch1][N][C][N][Branch1][C][C][C][=Ring1][#Branch1][N][=C][Ring1][N][C][=Branch1][C][=O][C][S][C][=C][C][=Ring1][Branch1],C=C1C=C(C=2)N=C(CN(C)C=2N=C1)C(=O)C=3SC=CC=3
[N][Branch1][Ring1][C][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][N][=C][C][Branch1][Ring1][N][#N][=C][Ring1][#Branch2][C][C][C][C][Ring1][=Branch1],N(CC)CN(C(=O)CN=CC(N=N1)=CCCC)C1
[C][Branch2][Ring1][=Branch1][N][C][C][N][Branch1][N][C][=C][C][=C][N][Branch1][C][C][C][=C][Ring1][#Branch1][C][C][C][Ring1][=N][=Branch1][C][=O][Branch1][C][C][N][Branch1][C][C][C][Ring1][#Branch1],C(NCCN(C=C1C=CN(C)C=C1)CCC2)(O)CCN(C)C2
[O-1][C][C][=N][N][Branch1][N][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Ring1][N],[O-1]CC=NNC=CC(C)=CC
[O][=C][Branch2][Ring1][Branch2][C][Branch2][Ring1][Ring2][C][N][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][=N][C][=C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],O=C(CCNC(=O)C(F)(F)F)C1=CC=CC=C1
[C][Branch2][Ring2][=Branch2][C][N][N][=C][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][C][=C][N][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C][C][Ring2][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][=C][Ring1][=Branch2],C(CN1N=C(C(=O)C2C=CN=C(C=CC=C)C2)OC3C1=CC=CC=C)N=C3
[O][C][Branch2][Ring1][Branch1][N][C][Branch1][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=O][=N][N][=C][Branch1][C][C][N][=Ring1][P][C][=C][C][=C][Ring2][Ring1][#Branch1],O1C(NC(CC2=CC=C(F)C=C2)=O)N=C(C)N1
[C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][N][Branch1][C][C][N][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1],C1=CC=C([N+1](=O)[O-1])C=C1N(C)N=CC(=O)N2CCCC2
[C@H1][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][Branch2][Ring1][=Branch1][C][C][C][N][Branch1][N][C][Branch1][C][C][=N][N][=C][Ring1][#Branch1][C][C][Ring2][Ring1][Branch1][=O],[C@H1]1(C2=CC=C(OC)C=C2)CCCC3N1C(C)=NN=C3CC
[C][Branch1][C][N][Branch2][Ring2][O][C][Branch2][Ring2][#Branch1][C][N][C][Branch1][#C][C][=C][Branch1][Ring2][S][C][C][N][=C][C][=C][Ring1][=Branch2][=O][=N][N][Ring1][S][C][C][C][C][C][C][Ring1][=Branch1][=N][Ring2][Ring1][Branch2],C(N1)C2CNC(C3=C(SCC)N=CC=C3O)=NN2C4CCCCC4=N1
[O][=C][Branch1][#Branch1][N][C][=Branch1][C][=O][O-1][C][Branch1][#C][N][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][=O][=C][C][Ring1][S],O=C(NC(=O)[O-1])C(NCC1=CC(Cl)=CC=C1O)=CC
[N][=C][C][=C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][#Branch2][C][=C][Ring1][P],N1=CC2=CC(=O)NC=CC=CC2(C(=O)[O-1])C=C1
[C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Ring1][=C][C],C1=C(F)C=CC=C1C(=O)N(CC2=CC=CC=C2)CC(=O)NC
[C][=C][Branch2][Ring1][=Branch1][C][=C][Branch1][O][C][Branch1][N][N][Branch1][C][C][C][C][=C][N][=C][Ring1][=Branch1][=O][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Ring1][P][=O][C][=C][Ring2][Ring1][Branch2],C=C(C=C(CN(C1)CC=CN=C1)OC=C)C(=O)[O-1]
[O][=C][N][C][N][=C][Ring1][Branch1][C][Branch2][Ring1][=Branch1][N][C][Branch1][O][C][C][Branch1][C][O-1][=O][=N][N][=Ring1][=C],O=C1NCN=C1CNCCC([O-1])=O
[C][N][Branch1][C][C][N][=C][Branch1][P][C][Branch1][#C][N][C][Branch1][C][C][=N][N][=Ring1][=Branch1][=O][C][=Ring1][=N][C][=C][Ring1][P][C],C1N(C)N=C(C=2NC(C)=NN=2)C1C
[N][Branch1][C][C][N][=C][C][=C][Ring1][=Branch1][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][C][O-1][C][O][C][=C][N][=Ring1][=Branch1][C][=C][Ring1][P],N1(C)N=CC2=C1C=C(C(=O)NC[C@@H1]([O-1])COC=CN)C=C2
[C][Branch1][P][N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][=O][=N][N][Branch1][C][C][C][=N][N][Ring1][P][C],C1(NC2=CC=C(OC)C=C2ONN)(C)C=NN1C
[C][Branch2][Ring1][N][C][Branch2][Ring1][Ring1][N][Branch1][=Branch2][C][Branch1][Ring1][C][O][=O][C][C][Ring1][S],C1CN1C(CO)=O
[C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][C][=Branch1][C][=O][N][N][C][=C][C][=C][Ring1][Branch1][N][Branch1][#C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=N][C][=Ring2][Ring1][=Branch1],C1=C2C(OC)=C1C(=O)NN3C=CC=C3NCC(=O)N(C)C=NC2
[O][=C][N][C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C@@H1][C@H1][Branch1][=Branch1][C][Branch1][C][N][=O][C@H1][Branch1][C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][N][=C][Ring1][=Branch2][=N][N][Ring2][Ring1][Ring2][C],O=C1NC(NC(=O)[C@@H1][C@H1](C(N2)=O)[C@H1](O)C)(C(=O)N)C2=NN1C
[C][C][N][=C][Branch2][Ring1][Ring1][N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=O][N][C][=C][Ring1][#C][N][C][C@H1][Branch1][#Branch1][C][=Branch1][C][=O][O-1][C][=Ring2][Ring1][=Branch1],C1CN=C(NC(N2CCOCC2)=O)NC[C@H1]1C(=O)[O-1]
[C@@H1][C][C][Branch1][=Branch1][C][Branch1][C][O-1][=O][=N][C][=Branch1][C][=O][C][Branch2][Ring1][#Branch1][C][=C][Branch1][C][C][S][C][Branch1][S][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][C][=C][Ring1][Branch2][=C][Ring1][P][C][C][Ring2][Ring1][Branch2],[C@@H1]CC(C([O-1])=O)=NC(=O)C(C=C(C)SCNC1=CC=C(Cl)C(C)=C1)=CCC
[N][N][C][Branch2][Ring1][Ring1][S][C][C][=N][N][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=N][N][=C][Ring1][#C][C][=Branch1][C][=O][N][C][=C][N][=C][Ring2][Ring1][Branch1],NN1C2(SCC=NNC=CC(F)=CNN=C1)C(=O)NC=CN=C2
[N][Branch2][Ring1][=Branch1][C][C][=Branch1][C][=O][O][C@H1][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][#C][O][C][C][N][Ring2][Ring1][#Branch1],N(C1C(=O)O[C@H1](CNC2CCCC2)C3=CC)=CC=C3NOCCN1
[C][Branch2][Ring2][=Branch2][C][Branch2][Ring2][Branch1][C@H1][C][C][N][Branch2][Ring1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][S][C][N][Branch1][#Branch1][C][C][Branch1][C][O-1][=O][C][=Ring1][#Branch2][C][Ring1][=C][=O][=C][C][=C][Ring2][Ring1][=Branch2][C],C(C[C@H1]CCN(S(=O)(=O)CSCN(CC([O-1])=O)CC)OCC=C)C
[C][Branch2][Ring1][Branch2][C][=C][Branch2][Ring1][Ring1][C][O][C][C][Branch1][C][C][=N][C][Branch1][C][C][=N][C][=C][Ring1][#Branch1][C][=Ring1][#Branch2][C][=C][C][=C][Ring1][P][C][#N],C(C=C1COCC(C2)=NC(C)=NC=C2C)C=CC=C1C#N
[O][=C][Branch2][Ring1][N][C][C][N][Branch2][Ring1][Ring1][C][Branch1][#C][C][O][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][C][=C][Ring1][Branch2][=O][C][C][Ring1][S][N][N][=C][Branch1][C][C][N][=C][Ring1][#Branch1][C][C][Ring1][P],O=C(CC1N(CCOC=C(Cl)C(Cl)=CC=C)OC)C12NN=C(C)N=C2CC
[N][Branch1][Ring1][C][N][C][=C][Branch1][C][C][N][Branch1][C][C][C][=C][Branch1][C][C][N][=C][Ring1][Branch2],N(CN)C=C(C1)N(C)C=C(C)N=C1
[N][Branch1][#C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][N][Ring1][=N][C][Branch1][#C][C][C@@H1][Branch1][C][O][C][C@@H1][Ring1][Branch2][C][C][C][Ring1][=C],N1(C=C2C=C(OC)C(C3)=C2)C=C4N1CC[C@@H1](O)C[C@@H1]4CCC3
[N][N][Branch1][C][C][C][=Branch1][C][=O][C][C][Branch2][Ring1][=N][N][C][Branch1][=Branch1][N][Branch1][C][C][N][=N][Ring1][Branch2][=O][Branch1][C],NN(C)C(=O)C1CNC(N(C)N)=N1
[C][C][C][N][Branch2][Ring2][#Branch2][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Branch2][Ring1][Branch1][C][C][=Branch1][C][=O][N][C@@H1][C][C][C][N][Ring1][Branch1][C][C][Ring2][Ring1][C][C][=Branch1][C][=O][N][Branch1][Ring1][C][C][C][=Ring1][#Branch1][C][=Ring2][Ring1][=C][C][Ring2][Ring1][S],C1C=2CN(C(=O)C3=CC=CC=C3N(CC(=O)N[C@@H1]4CCCN4CC=5C=O)NCC)C=5C=2C1
[C][C][=C][C@H1][Branch2][Ring1][#Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][#Branch2][C][Ring2][Ring1][C][=O][N][C][=C][N][=C][Branch1][C][F][C][=C][Ring1][#Branch1],C1C2=C[C@H1](C(=O)N(C)C(=O)C2C1=O)CN=C(F)C=C
[C@H1][Branch1][C][O][C][N][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][C][=N][N][Branch1][C][C][C][=Ring1][#Branch1][C][Branch1][C][O-1][=O][C][Ring2][Ring1][Ring1],[C@H1]1(O)CN=C(NC(=O)CC=NN(C)CC[O-1])OC1
[C][=N][C][=C][C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][N][C][Ring1][#Branch1][=C][Ring1][Branch2][=O],C=NC=CC12NC(=O)CNC1=C2O
[C][N][=C][Branch1][=Branch1][C][Branch1][C][O-1][=O][C][=C][Branch1][C][N][O][C][Branch1][C][N][=N][N][Ring1][=Branch2][C][N][=Ring1][=N],CN=C(C([O-1])=O)C=C(N)OC(N)=NNCN
[C][Branch2][Ring2][=Branch1][C][=C][C][=C][Branch2][Ring1][O][C][Branch1][P][N][C][C][=N][C][Branch1][Ring1][C][C][=C][C][=C][Ring1][Branch2][=O][=O][N][Branch1][C][C][N][=C][Ring2][Ring1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1],C(C=CC=C(C(NCC1=NC(CC)=CC=C1OO)N(C)N=C2)CC)(Cl)=CC=C2
[C][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Ring1][O][=C][N][=C][Branch2][Ring1][Ring1][C][C][=Branch1][C][=O][N][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=Branch2][C][Ring2][Ring1][S][=O],C(C(=O)NCCC=1NC(C2=CC3=CC=C2)=NC=1C)N=C3CC(=O)N4CCC(C)CC4C=C
[C][C][=C][C][Branch1][=Branch1][N+1][Branch1][C][O-1][=O][=C][Branch2][Ring2][#Branch2][C][=Branch1][C][=O][C][C][=C][N][Branch2][Ring1][Ring2][C][Branch1][=C][N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][=O][C][C][Ring1][S][C][=C][Ring2][Ring1][=C],C1C=CC([N+1]([O-1])=O)=CC(=O)CC=CN1C(NC2=CC=C(OC)C=C2)=O
[O][=C][Branch2][Ring2][=Branch1][C][C][C][N][C][Branch2][Ring1][Ring1][C][Branch1][=N][C][C][=C][Branch1][C][C][N][Branch1][C][C][C][=Ring1][#Branch1][=O][C][=N][C][=N][N][Ring1][S][C][=Ring2][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][O-1],O=C(C=1CC2NC(C(C=3C=C(C)N(C)C=3)=O)=NC=NN2C=1C4)CC=CC=C4[O-1]
[N][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@H1][C][C][C][C][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1],NN(C(=O)C[C@H1](C(=O)[O-1])[C@H1]CCCC)C1=CC=CC=C1
