selfies,smiles
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][=N][C][Branch2][Ring1][Branch1][N][/N][=C][/C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][O-1][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][P][C],C1C=CC=C1NC=NC(N/N=C/C2=CC=C([N+1](=O)[O-1])C=C2[O-1])C(NC3=CC=CC=C3)=N
[C][C][C][C][C][N][C][=Branch1][C][=O][N][C][=N][C][Branch1][=C][C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][O][C][=N][C][Branch1][P][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][=N][O][Ring1][=C],CCCCCNC(=O)NC=NC(C1=C(OC)C=CC=C1O2)C=NCC3=CC=C(OC)C=C3NO2
[C][C][C][C][O][C][=C][C][=C][Branch2][Ring1][=C][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch2][O][C][C][C],CCCCOC=CC=C(C1=NON=C1NC(=O)COC2=CC=C(C)C(C)=C2C)COCCC
[O][=S][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][=C][Branch1][=N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl][O][C][=Ring1][=N][N][C][C][C][C][C][C][Ring1][#Branch1],O=S(=O)(C1=CC=CC=C1)C=2N=C(C3=CC=C(Cl)C=C3Cl)OC=2N4CCCCCC4
[C][C][C][C][C][C][C][C][=C][C][C][=C][Branch2][Ring1][=Branch1][/C][Branch1][C][C][=N][\N][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][O][C][=Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][Branch2][O-1],CCCCCCCC1=CC=2C=C(/C(C)=N\NC3=CC=C([N+1](=O)[O-1])C=C3)C(=O)OC=2C=C1[O-1]
[C][C][=C][C][=C][Branch2][Ring1][P][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N@H1+1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=N][C][=C][Ring2][Ring1][#Branch2][C],CC1=CC=C(NC(=O)NC2=CC=C3C(=C2)C[N@H1+1](CC4=CC=CC=C4)C3)C=C1C
[C][C][C][C@H1][Branch1][P][C][=Branch1][C][=O][N][C@H1][C][C][C@@H1][Branch1][C][C][C][C][Ring1][#Branch1][N][C][=Branch1][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=Ring2][Ring1][=Branch1][C][Ring2][Ring1][#Branch2],C1CC=2[C@H1](C(=O)N[C@H1]3CC[C@@H1](C)CC3)N4C(=NC5=CC=CC=C54)C=2C1
[C][C][C][C][O][C][=C][C][=C][Branch2][Ring1][N][/C][=C][\S][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=N][N][Ring1][N][C][Ring1][#C][=O][C][=C][Ring2][Ring1][#Branch1][O][C][C][Branch1][C][C][C],CCCCOC1=CC=C(/C=C2\SC3=NC(C4=CC=C(Br)C=C4)=NN3C2=O)C=C1OCC(C)C
[Cl][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N][Ring1][=N][/N][=C][/C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][Cl][C][=C][Ring2][Ring1][=N],ClC=CC=C(C1=NC2=NC3=CC=CC=C3N=C2N1/N=C/C4=CC=C([N+1](=O)[O-1])C=C4)Cl
[O][=S][=Branch1][C][=O][Branch2][Ring2][=Branch1][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N][C][=C][C][=C][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1],O=S(=O)(NC1=NC2=CC=CC=C2N=C1NC3=CC=C(OC4=CC=CC=C4)C=C3C5=C)C=CC=C5
[C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Branch2][Ring2][Ring1][Ring2],CCCCCOC(=O)C1=C(C)OC2=CC=C([N-1]S(=O)(=O)C3=CC=C(C)C([N+1](=O)[O-1])=C3)C=C12
[C][C][S][C][=N][N][=C][Branch2][Ring2][N][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][O][C][Branch1][P][C][=N][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][O][Ring1][#Branch2][=C][Ring1][P][S][Ring2][Ring1][Ring2][C],CCSC=NN=CNC(=O)C1OC2=CC=C(O)C(C3=NC4=CC(C)=CC=C4O3)=C2S1C
[C][C][=C][C][=C][Branch2][Ring2][Branch2][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=N][C][Branch1][=N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][O][Ring1][=N][C][=C][Ring2][Ring1][Ring1][C][Branch1][C][C][=C][Ring2][Ring1][=C],CC1=CC=C(NC(=O)NC2=CC=C(C3=NC(C4=CC=C(C)C=C4C)=CO3)C=C2)C(C)=C1
[O][=C][Branch1][=N][N][C][=C][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][N][C][=C][C][=C][C][Branch1][P][C][=N][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][=N][Ring1][#Branch2][=C][Ring1][S],O=C(NC1=CC=CC(Br)=C1)NC2=CC=CC(C3=NOC(C4CCCC4)=N3)=C2
[C][O][C][=C][C][=C][Branch2][Ring1][P][C][=N][O][C][Branch2][Ring1][=Branch1][C][=C][C][Branch1][=N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=N][NH1][Ring1][=N][=N][Ring2][Ring1][C][C][=C][Ring2][Ring1][Branch2][F],COC1=CC=C(C2=NOC(C3=CC(C4=CC=C(C)C=C4C)=N[NH1]3)=N2)C=C1F
[C][O][C][=C][C][Branch2][Ring2][Ring2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][O][Ring1][O][C][=C][Ring1][P][=C][C][=C][Ring2][Ring1][O][Br],COC=CC(C(=O)NC1=CC=C(C2=NC(C3=CC=CC=C3)=CO2)C=C1CC)=CBr
[C][C][C][O][C][=C][C][=C][Branch2][Ring2][O][C@@H1][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][#Branch1][C][C][=Branch1][C][=O][N][Ring1][#C][C][C][C][=C][C][C][C][C][Ring1][=Branch1][C][=C][Ring2][Ring1][=N][O][C],CCCOC1=CC=C[C@@H1]2C(=O)N(C3CCCCCC3)CC(=O)N2CCC4=CCCCC4C=C1OC
[C][C][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=N][C][Branch1][C][C][=NH1+1][Ring1][=N][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][=C],CCC1=CC=C(NC(=O)NC2=CC=C(NC3=CC(N4CCCCC4)=NC(C)=[NH1+1]3)C=C2)C=C1
[O][=S][=Branch1][C][=O][Branch1][=C][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][Cl][C][=C][C][=C][Branch1][P][C][=C][N][=C][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][O][Ring1][#Branch2][S][Ring1][#C],O=S(=O)(CC1=C(F)C=CC=C1Cl)C2=CC=C(C3=CN=C(C4CCCC4)O3)S2
[C][C][=C][C][=C][N][=C][S][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][=C][C][Ring1][S][=C][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2],CC1=CC=C2N=C3SC(C(=O)NC4=CC=C(C)C(C)=C4)=CC3=CC2=C1
[C][C][=C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C@H1][C][C][N@H1+1][Branch1][=C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][C][Ring1][#C][C][=C][Ring2][Ring1][S],CC1=CC=C(S(=O)(=O)N(C2=CC=C(F)C=C2)[C@H1]3CC[N@H1+1](CC4=CC=C(F)C=C4F)C)C3C=C1
[C][O][C][=C][C][=C][Branch2][Ring2][Ring2][C][N][=C][Branch1][N][/N][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][N][Ring1][=C][C@H1][C][C][C][C][C][Ring1][=Branch1][C][C][Branch1][C][C][=C][Ring2][Ring1][#Branch2],COC=C1C=C2CN=C(/N=C\C3=CC=CC=C3Cl)N2[C@H1]4CCCCC4CC(C)=C1
[C][C][C][=C][C][=C][Branch2][Ring2][O][N][C][=N][C][=C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N][=N][N][Ring1][#C][C][C][=C][S][C][Ring2][Ring1][#Branch1][=Ring1][Branch1][C][=C][Ring2][Ring1][=C],C1CC=CC=C(N2C=NC3=C(S(=O)(=O)C4=CC=C(Br)C=C4)N=NN3C=5C=CSC2=5)C1
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][C@H1][Branch2][Ring1][=N][C][=N][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][NH1+1][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][N][=N][O][Ring1][P][C][=N][C][=Ring2][Ring1][=Branch1][C][C][=C][Ring2][Ring1][N][C],CC=CC1=C(NC=2[C@H1](C3=NC(C4=CC=C([NH1+1]5CCCCC5)C=C4)=NO3)C=NC=2)CC=C1C
[O][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][C][O-1][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][=C][Ring1][S][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1],O=C(NC1=CC=C([O-1])C(C2=NC3=CC=CC=C3S2)=C1)C4=CC=C(Br)C=C4
[C][C][=C][C][=C][Branch2][Ring1][S][S][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][=C][Ring1][#C][C][C][=C][Ring2][Ring1][=Branch2],CC=C1C=C(SC(=O)NC2=CC=C(C3=NC4=CC=CC=C4S3)C=C2CC)C1
[C][C][=C][C][=C][Branch2][Ring2][N][C][N][C][C][C][N][Branch1][=C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C@H1][Ring1][#C][C][=C][C][Branch1][C][I][=C][C][Branch1][C][C][=C][Ring1][Branch2][O-1][C][=C][Ring2][Ring1][#C],CC=CC=C(CN1CCCN(CC2=CC=C(OC)C=C2)[C@H1]1C3=CC(I)=CC(C)=C3[O-1])C
[O][=C][Branch2][Ring1][#Branch2][C][N][C][=N][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=C][S][Ring1][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O][C][Ring1][O][=O],O=C(CNC1=NC(C2=CC=C([N+1](=O)[O-1])C=C2)=CS1)C3=CC4=CC(Cl)=CC=C4OC3=O
[C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][Branch2][Ring1][O][C][C][=C][S][C][Branch1][P][C][O][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=N][Ring1][P][C][C][C][Ring1][Ring1],CC(C)CC(=O)N1CC=CSC1(COC=CC2=CC=CC=CC=CC=C2)N
[O][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][C][=C][Ring1][#C],O=C(NC1=CC=C(Cl)C=C1)NC2=CC=C(C3=CC4=CC=CC=C4[NH1]3)C=C2
[C][C][=C][C][=C][Branch2][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][S][C][N][C][=N][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][O][Ring1][N][=C][Ring1][P][C][=C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring2][C],C1C=CC=C1CS(=O)(=O)NC=CC=C(CN2C=NC(C3=NC(C4=CC=C(F)C=C4)=NO3)=C2)C=C
[C][C][=C][C][=C][Branch2][Ring2][=C][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C@H1][Branch1][C][C][C][C@@H1][Branch1][C][C][C][Ring1][Branch2][C][=C][Ring1][P][C][=Ring2][Ring1][Ring2][C][C][Branch1][C][C][=C][Ring2][Ring1][#C],CC=C1C=C(NC(=O)C=2OC3=CC=C(S(=O)(=O)N4C[C@H1](C)C[C@@H1](C)C4)C=C3C=2CC)CC=C1
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][C][O-1][C][Branch1][=C][C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch1][Br][=C][Ring2][Ring1][Branch1][Ring1][=N],C1C(C)(C)C=CC([N+1](=O)[O-1])=C([O-1])C1C[NH1]C2=CC=CC=C2Br
[C][C][=C][C][=C][Branch2][Ring2][=N][C][N][C][=Branch1][C][=O][NH1][C][=C][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][O][Ring1][N][=C][C][=C][Ring2][Ring1][C][C][Ring2][Ring1][#Branch1][=O][C][=C][Ring2][Ring1][#C],CC1=CC=C(CN2C(=O)[NH1]C3=CC(C4=NC(C5=CC=C(C)C=C5)=NO4)=CC=C3C2=O)C=C1
[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring1][N][C][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][C][O][=C][Ring1][#Branch2][=C][Ring2][Ring1][Ring2][C],C1C=CC(C)=CCCOC2=CC=C([N+1](=O)[O-1])C(O)=C2C1C
[C][O][C][=C][C][=C][Branch2][Ring2][Branch2][C][=N][N][C@@H1][Branch1][Ring2][C][Ring1][Branch1][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][O][C@][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],COC=C1C=C(C2=NN3[C@@H1](C2)C4=CC(Br)=CC=C4O[C@]3C(=O)NC5=CC=C(C)C=C5)C=C1
[C][C][=C][C][=C][Branch2][Ring2][N][C][=N][O][C][Branch2][Ring1][P][C][S][C][=C][C][=Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][Branch2][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],CC1=CC=C(C2=NOC(C=3SC=CC=3S(=O)(=O)N(C)C4=CC=C(C)C(Cl)=C4)=N2)C=C1
[C][C][=C][C][=C][Branch2][Ring2][Branch2][N][N][=C][C][=C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=N][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][=C][C][Ring1][P][=N][Ring2][Ring1][=Branch1][C][Branch1][C][C][=C][Ring2][Ring1][=N],CC1=CC=C(N2N=CC=C3C(NC(=O)C=NC4=CC=C(C)C(C)=C4)=CC3=N2)CC=C1
[O][=C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=N][Ring1][#Branch1][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1],O=C(NC1=CC=C(Cl)C=N1)C2=CC(C3=CC=CC=N3)=NC4=CC=CC=C24
[C][C][=C][C][=C][Branch1][C][C][C][Branch2][Ring1][#C][C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=C][Ring2][Ring1][=Branch2],CC=CC=C(C)CCN(C)C(=O)C=CC1=CC=CC2=CC=CC=C12
[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=C][NH1+1][=C][Branch1][O][N][C][C][C][C][C][C][C][Ring1][Branch2][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][P][C][=C][Ring2][Ring1][O],CC(C)C1=CC=C(S(=O)(=O)[N-1]C2=C[NH1+1]=C(N3CCCCCCC3)C(C(=O)[O-1])=C2)C=C1
[C][C][=C][C][=C][Branch2][Ring2][Branch2][N][Branch2][Ring1][C][C@H1][C][C][N@H1+1][Branch1][Branch2][C][C][C][Branch1][C][C][C][C][C][Ring1][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][N],CC1=CC=C(N([C@H1]2CC[N@H1+1](CCC(C)C)CC2)S(=O)(=O)C3=CC=C(Cl)C=C3)C=C1
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring2][#Branch1][C][=C][C][=C][Branch2][Ring1][O][/C][=N][/N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2],O=[N+1]([O-1])C1=CC=CC2=CC=C(/C=N/NC(=O)C3=CC=CC([N+1](=O)[O-1])=C3C=C2)C=C1
[C][O][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=N][C][Branch2][Ring1][Branch2][C][=C][C][=C][Branch1][=N][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=C][Ring1][=C][=N][O][Ring2][Ring1][Ring2][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][=N],C1OC=CC=C1N2C=NC(C3=CC4=C(C=CC5=CC=CC=C45)C=C3N)O2
[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][N][=C][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=C][C][Branch1][P][N][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][=C][Ring2][Ring1][Branch1],O=CC1=CC=CC=C1CON=C2C(N3CCCCC3)=CC(NC4=CC=CC([N+1](=O)[O-1])=C4)=C2
[C][C][C][C][O][C][=C][C][=C][Branch2][Ring2][=Branch1][C][NH2+1][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][N][Branch1][=C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][Cl][C][=C][C][=C][C][=C][Ring2][Ring1][Branch1][Ring1][=Branch1][C][=C][Ring2][Ring1][=C],CCCC1OC=CC=C1C[NH2+1]CC2=C(C(=O)[O-1])N(CC3=CC=C(F)C=C3Cl)C=CC=CC=C2
[C][C][=C][C][=C][N][=C][Branch2][Ring1][=C][C][=C][C][Branch2][Ring1][C][/N][=C][/C][=C][C][Branch1][C][C][=C][C][Branch1][C][Br][=C][Ring1][Branch2][O-1][=C][C][=C][Ring1][P][O-1][O][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O],CC1=CC=C2N=C(C3=CC(/N=C/C4=CC(C)=CC(Br)=C4[O-1])=CC=C3[O-1])OC2=C1
[C][C][C][C][C][C][C][=C][Branch1][C][C][C][=C][C][C][Branch1][C][Cl][=C][Branch1][C][O-1][C][Branch1][#Branch1][C][NH1+1][Branch1][C][C][C][=C][Ring1][N][O][C][Ring1][P][=O],CCCCCCC=C(C)C=C1CC(Cl)=C([O-1])C(C[NH1+1](C)C)=C1OC=O
[C][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl][C][=C][Ring2][Ring1][=N][Cl],CC1=CC=C(NC2=NC3=CC=CC=C3N=C2NS(=O)(=O)C4=CC(Cl)=CC=C4Cl)C=C1Cl
[C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][Branch2][Ring1][Ring1][C][=N][O][C][Branch1][#Branch2][/C][=C][/C][=C][C][=C][O][Ring1][Branch1][=N][Ring1][N][=C][C][=C][Ring2][Ring1][C][Ring2][Ring1][N],CCN1C(=O)C2=CC=CC=C2SC3=CC(C4=NOC(/C=C/C5=CC=CO5)=N4)=CC=C31
[C][C][=C][C][=C][Branch2][Ring2][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][Branch1][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][C][=C][Ring2][Ring1][C][S][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][#C],C1C=CC=C1NC(=O)C=CC=CC(N(C)S(=O)(=O)CC2=CC=CC=C2)Cl
