selfies,smiles
[C][C][=C][C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][N][C][=Branch1][C][=O][C][=C][C][O][C][=C][C][=Ring1][Branch1][C][Ring1][Branch2][C][=C][Ring2][Ring1][N][Cl],CC1=CC(NC(=O)C=2OC3=CC=CC=C3C=2NC(=O)C4=CC=5OC=CC=5C4C=C1)Cl
[C][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Branch1][=C][N-1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][Ring1][=C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][N][F],CC1=CC=C(NC(=O)NC2=CC=C3N=C([N-1]C(=O)C4=CC=CC=C4)SC3=C2)C=C1F
[C][C][=C][C][=C][Branch2][Ring2][=N][N][N][=C][Branch2][Ring1][#Branch2][N-1][C][=Branch1][C][=O][C][O][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][=Ring1][#Branch2][C][S][C][=Ring2][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][P],CC=C1C2=C(NN=C([N-1]C(=O)C=3OC4=CC(C)=CC=C4C=3CSC2)C(=O)C5=CC=CCl)C=C5C=C1
[C][C][=C][C][=C][Branch2][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=N][C],C1C=CC=CS(=O)(=O)N(CC2=CC=CC=C2)C(=O)C3=CC=C(C)C(C)=C3C=C1C
[C][C][=C][C][=C][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][C][=C][C][Branch1][C][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2][C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][N][C],C1C=CC=C(NC(=O)C2=CC(C)=C(C(=O)NCCC3=CC=CC=C3)C=C2)C=C1C
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=C][C][=C][S][C][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][C][C][Ring1][=Branch1][=N][C][Ring1][=C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][O],CC(C)(C)C1=CC=C(S(=O)(=O)[N-1]C=CC2=CSC(NC(=O)CCCCC=N)C2=CC)C1
[O-1][C][=C][C][Branch1][C][Cl][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][/C][=N][/C][=C][C][=C][Branch1][C][O][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][=C][Ring1][S],[O-1]C1=CC(Cl)=C(Cl)C=C1/C=N/C2=CC=C(O)C(C3=NC4=CC=CC=C4S3)=C2
[C][C][C][=C][C][=C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][Ring1][S][C][N][C][=N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][S][Ring1][O][C@@H1][Branch1][C][C][C][Branch1][C][C][C][=C][Ring2][Ring1][=C],CC1C2=CC=C(C(=O)COC(=O)[C@@H1]2SCNC=NC(C3=CC=CC=C3)=CS)C(C)C=C1
[C][O][C][=C][C][=C][Branch2][Ring2][=C][N][C][=N][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=N][C][Branch1][S][S][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=N][Ring2][Ring1][=Branch2][C][=C][Ring2][Ring1][S],COC1=CC=C(NC=NC(C2=CC=C([N+1](=O)[O-1])C=C2)=NC(SC3=CC=CC4=CC=CC=C34)=N)C1
[C][O][C][=C][C][=C][Branch2][Ring2][Branch2][N][Branch1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][O][Ring1][N][S][C][=Ring1][P][C][C][=C][Ring2][Ring1][=N],C1OC=CC=C1N(C)S(=O)(=O)CC=C(C2=NC(C3=CC=C(C)C=C3)=NO2)SC
[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][N][/N][=C][\C][=Branch1][C][=O][N][Branch1][Ring2][C][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],CCCCCCCCCCCC(=O)N/N=C\C(=O)N(CCC)C1=CC=C(C)C=C1
[C][C][C][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][C][=C][Branch1][#C][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][S][C][Ring2][Ring1][C][=C][Ring2][Ring1][O],CCCCCC(=O)NC1=CC=CN=C(N2CC3CC2)C=C(C(=O)NCC4=CC=CC=C4)CSC3=C1
[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=Branch1][C][Branch1][P][C][=Branch1][C][=O][N][C@H1][C][C][C@H1][Branch1][C][C][C][C][Ring1][#Branch1][C][C][Ring1][=N][C][=C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][=C],C1C=C2C(C3)=CC3(S(=O)(=O)NC=CC=C2C(C(=O)N[C@H1]4CC[C@H1](C)CC4)CC)C1
[C][C][C][=C][C][=C][Branch2][Ring2][O][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C@H1][C][C][N@@H1+1][Branch1][=C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][=C][Ring2][Ring1][#C],C1CC=CC=C1S(=O)(=O)N(C2=CC=C(F)C=C2)[C@H1]CC[N@@H1+1](CC3=CC=C(F)C=C3F)C=C
[C][C][=C][C][=C][Branch2][Ring2][#Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch2][Ring1][C][C][=N][NH1][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C][C][Ring1][=Branch1][=C][C][=C][Ring1][P][C][C][=C][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][#C][Cl],C1C=CC=C(NS(=O)(=O)C2=CC(C3=N[NH1]C(=O)C4=C3CCCC4)=CC=C2CC=C)C=C1Cl
[C][C][C][O][C][=C][C][=C][Branch2][Ring2][=Branch2][C@H1][C][=Branch1][C][=O][N][Branch1][N][C@H1][C][C][C@H1][Branch1][C][C][C][C][Ring1][#Branch1][C][C][=Branch1][C][=O][N][Ring1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][Ring2][Ring1][=N][O][C],CCCOC=CC=C([C@H1]1C(=O)N([C@H1]2CC[C@H1](C)CC2)CC(=O)N1C3=CC=CC=C3Cl)NOC
[C][C][=N][C][Branch1][C][C][=C][Branch2][Ring1][S][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][C][C][O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][#Branch2][C],CC1=NC(C)=C(C2=NON=C2NC(=O)[C@H1](C)OC3=CC=C(C)C(C)=C3)C=C1C
[C][C][C][C][C][C][C][C][C][C][C][C][=N][N][=C][Branch2][Ring2][=Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][=Branch1][C][=O][C][=Ring1][N][C@H1][Ring1][S][C][C][=C][C][=C][O][Ring1][Branch1][S][Ring2][Ring1][=C],C1CCCCCCCCCCC=NN=C1N2C(=O)C=3OC4=CC=CC=C4C=3C(=O)C[C@H1]2CC5=CC=CO5
[O][=C][Branch1][C][O-1][C][=C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][Ring1][=N][=C][Ring2][Ring1][Ring2][S][Ring2][Ring1][#Branch1],O=C([O-1])C=CCOC(=O)C1=C(C2=CC=CC=C2)N=C(NC(=O)C3=CC=CC=C3)SC=CS1
[C][C][=C][C][=C][Branch2][Ring2][=N][C][=C][C][=C][C][Branch2][Ring2][C][/N][=C][/C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][N][O-1][=C][C][=C][Ring2][Ring1][Branch1][O][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][=C],C1C=C2C=C(C=CC=CC2(/N=C/C3=CC([N+1](=O)[O-1])=CC([N+1](=O)[O-1])=C3[O-1])C)C1
[C][C][=C][C][Branch2][Ring2][Branch2][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Ring1][=N][C][C][C][C][C][Ring1][Branch1][=C][Ring2][Ring1][=C][Cl],CC1=CC(NC(=O)C=CC2=CC=C3C(=C2)C4=CC=CC=C4S(=O)(=O)N3C5CCC)C5=C1Cl
[C][C][=C][C][O][C][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][N][C][C@@H1][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][NH1+1][C][C][O][C][C][Ring1][=Branch1][=C][C][=Branch1][C][=O][C][=Ring2][Ring1][N][C][=C][Ring2][Ring1][S][Cl],CC1=CC=2OC(C(=O)NC[C@@H1](C3=CC=C(C(C)(C)C)C=C3)[NH1+1]4CCOCC4=C)C(=O)C=2C=C1Cl
[C][C][O][C][=C][C][=C][Branch2][Ring1][P][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][Branch1][C][C][=C][Branch1][C][Br][C][Branch1][C][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch2][C],CCOC1=CC=C(C2=NON=C2NC(=O)COC3=CC(C)=C(Br)C(C)=C3C)C1C
[C][C@@H1][C][C][C@H1][Branch2][Ring2][#Branch2][N][C][=Branch1][C][=O][C][Branch2][Ring1][#C][C][=N][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][=N][O][Ring1][#C][C][C][Ring2][Ring1][Branch1][C][C][Ring2][Ring1][N],C12[C@@H1]CC[C@H1](NC(=O)C1C3=NC(C4=CC=C(C(F)(F)F)C=C4)=NO3)CC2
[C][C][C@H1][Branch2][Ring1][O][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][=N][C][=N][C][=C][C][=C][Branch1][Ring1][S][C][C][=C][Ring1][Branch2][=C][S][Ring1][=N][C@][C][C@H1][C][C@H1][Branch1][O][C][C@H1][Branch1][Ring2][C][Ring1][=Branch1][C][Ring1][=Branch2][C][Ring1][#Branch2],CC[C@H1](NS(=O)(=O)C=CC1C=NC=CC=C(SC)C=C)CS1[C@]23C[C@H1]4C[C@H1](C[C@H1](C4)C2)C3
[C][C][O][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1],CCOC(=O)[C@H1](CC(C)C)N(CC1=CC=CC(Cl)=C1)S(=O)(=O)C2=CC=C(C)C=C2
[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=C][Ring1][=Branch1][/C][=N][/N][C][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#C],O=[N+1]([O-1])C1=CC=C(C=C1/C=N/NC2=NC(NC3=CC=CC=C3)=NC(NC4=CC=CC=C4)=N2)C=C
[C][C][C][=N][C][Branch2][Ring1][#C][N][C][C][N][Branch2][Ring1][Ring1][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][S][Ring2][Ring1][Ring1][=C][S][Ring2][Ring1][Branch2],CCC1=NC(N2CCN([C@H1](C3=CC=CC=C3)C4=CC=CC=C4)CS2)=CS1
[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S][C][=C][Ring2][Ring1][N],CC(C)C1=CC=C(S(=O)(=O)NCCN2C(C3=CC=CC(Cl)=C3)=NC4=CC=CC=C42)C=C1
[O][=C][Branch1][C][O-1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][O][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][O][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][=Ring2][Ring1][#Branch1][Ring2][Ring1][N],O=C([O-1])NC1=C2C=C(Cl)C=C1C=CCOC=C(C(F)(F)F)OC=C(C(=O)N3CCCC)C3C2
[C][C][=C][C][=C][Branch2][Ring2][#Branch1][C][=N][O][C][Branch2][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][C][=N][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][=C],CC1=CC=C(C2=NOC(C3=CC=CC=C3NCCN(C4=CC=CC(F)=C4)CC)=N2)C=C1
[C][C][S][C][=N][N][=C][Branch2][Ring1][N][N-1][C][=Branch1][C][=O][/C][Branch1][Ring1][C][#N][=C][\C][=C][C][=C][Branch1][=N][S][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][O][Ring1][S][S][Ring2][Ring1][=Branch2],CCSC=NN=C([N-1]C(=O)/C(C#N)=C\C=CC=CSCC1=CC2=CC=CC=C2)[NH1]1
[C][C][O][C][=C][C][=C][Branch1][C][O-1][C][Branch1][#C][C][N@H1+1][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][P][C][=Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][Branch2],CC=1OC2=CC=C([O-1])C(C[N@H1+1](C)CC3=CC=CC=C3)=C2C=1C(=O)NC4=CC=C(C)C(Cl)=C4
[C][C][C][C][=C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][N][=N][N][C][=Ring1][Branch1][N][=C][Branch1][=N][N][C][C][C][C][C][C][Ring1][#Branch1][C][S][C][Branch1][C][Cl][=C][C][=C][Ring2][Ring1][=N],CCCC=CC=CS(=O)(=O)C=1N=NNC=1N=C(N2CCCCCC2CSC)CCl
[C][C][=C][C][=C][O][C][Branch2][Ring1][#C][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring1][P][=N][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O],CC1=CC=C2OC(C=C3C=C(NC(=O)COC4=CC=C(Cl)C=C4C)C3=N)C2=C1
[C][C][=C][C][=C][N][=C][Branch2][Ring1][=C][C][=C][C][Branch2][Ring1][C][/N][=C][/C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O-1][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=NH1+1][Ring2][Ring1][#Branch2],C1C=CC=CN=CC=CC(/N=C/C2=CC(Cl)=CC=C2[O-1])COCC=[NH1+1]1
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][O][C][Branch2][Ring1][#C][C][=Branch1][C][=O][N][C][=C][C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=N][C][Ring1][=C][=C][Ring2][Ring1][#Branch1],C1C(C)(C)C=CC=COC1C(=O)NC2=CC(C3=CC=C4C(=C3)OCO4)=NC2=C
[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring1][=C][N][C][C][N][Branch2][Ring1][Ring1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][Ring1][P][=C][Ring2][Ring1][Branch1],CC=C1C(C)=C2CNCCN(C(=O)C3=CC=C(Cl)C=C3CC2)C1
[O][=C][C][S][C][=C][C][=Ring1][Branch1][N][=C][Branch2][Ring1][Ring2][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][C][N][Ring2][Ring1][#Branch1][C][C][C][C][C][Ring1][=Branch1],O=CC=1SC=CC=1N=C([N-1]S(=O)(=O)C2=CC=C(Br)C=C2)C3=CC=CC=C3
[C][C][C@H1][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch1][N][N@H1+1][C][C][C@@H1][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=N][C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][#Branch2],C1C[C@H1](C)C=CC=C1S(=O)(=O)NC2=CC=C([N@H1+1]3CC[C@@H1](C)CC3)C=C2C=CC=C
[C][C][C][C][N][Branch1][Branch1][C][C][C][C][C][C][=Branch1][C][=O][C@@H1][Branch1][C][C][O][C][=C][C][=C][Branch2][Ring1][=Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch2][Ring2][Ring1][C],CCCCN(CCCC)CC(=O)[C@@H1](C)OC=CC=CNS(=O)(=O)C=CC=CC([N+1](=O)[O-1])=C
[O-1][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@H1][C][C][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=NH1+1][C@H1][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][Ring2][Ring1][=Branch1],[O-1]C1=CC=C(Cl)C=C1[C@H1]2CC(C3=CC=C4C(=C3)OCO4)=[NH1+1][C@H1](C5=CC=C(Cl)C=C5)N2
[C][C][C][=C][C][=C][Branch2][Ring1][N][C][=N][O][N][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][C][=C][Ring1][Branch2][C][=Ring1][O][C][C][=C][Ring2][Ring1][#Branch2],CCC1=CC=C(C2=NON=C2NC(=O)C=3OC4=CC=C(Cl)C(C)=C4)C=3CC=C1
[O][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][P][C][=C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][NH1][Ring1][#Branch2][C][=C][Ring1][S][N][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][Cl],O=C(NC1=CC=C(C2=CC3=CC(F)=CC=C3[NH1]2)C=C1)NC4=CC(Br)=CC=C4Cl
[O][=C][Branch2][Ring1][=Branch2][N][C][=C][C][=C][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][=C][Ring1][#C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][Cl],O=C(NC1=CC=CC(C2=NC3=CC=CC=C3O2)=C1)C4=CC([N+1](=O)[O-1])=CC=C4Cl
[C][C][=C][C][=C][Branch2][Ring2][O][C][=NH1+1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][#C][C],CC1=CC=C(C2=[NH1+1]C3=CC=CC=C3N2CCNS(=O)(=O)C4=CC=C(CC(C)C)C=C4C=C1)C
[C][C][=C][C][=C][Branch2][Ring2][=N][N][Branch1][=N][C@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][O][Ring1][Branch1][C][=C][Ring2][Ring2][C],C1C=CC=C1N([C@H1](C)C2=CC=CC=C2)S(=O)(=O)C3=CC=C(F)C=C3C(=O)NCC=CC=CO
[C][C][O][C][=C][C][=C][Branch2][Ring2][Branch1][C@@H1][C][=Branch1][C][=O][N][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C@@H1][C][C][N@H1+1][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][Ring1][=C][C][=C][Ring2][Ring1][=C],CCOC=C1C=C([C@@H1]C(=O)N(C2=CC=C(C)C=C2)[C@@H1]3CC[N@H1+1](CC4=CC=CC=C4F)C)C3C=C1
[C][C][=C][C][=C][Branch2][Ring2][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][S][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring2][C],CC=C1C=C(NC(=O)NC2=CC=CC(=C2)N(C3=CC=C4C(=C3)OCO4)C=O)C5=CC=C(Cl)C=C5C=C1
