selfies,smiles
[C][C][C@H1][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][S][C][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][C][Ring1][#C][=C][Ring2][Ring1][Ring1],CC[C@H1](OC1=CC=CC=C1)C(=O)NC2=CC=C3SC(C(=O)NC4=CC=C(C)C=C4)=CC3=C2
[O][=C][Branch1][=N][N][C][=Branch1][C][=O][C][=C][C][=C][O][Ring1][Branch1][C][=N][C][Branch2][Ring1][#C][C][=C][C][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=C][Ring2][Ring1][C][=C][Ring2][Ring1][=C][Cl],O=C(NC(=O)C1=CC=CO1)C=NC(C=CC=CC(NC(=O)NC2=CC=CC(Cl)=C2C)C)Cl
[C][C][S][C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][=N][O][Ring1][N][=C][C][=Ring1][P][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][=C][C][=C][S][Ring1][Branch1],CC=1SC(C2=NC(C3=CC=CC(Cl)=C3)=NO2)=CC=1S(=O)(=O)NCC4=CC=CS4
[C][C][O][C][=C][C][=C][N][=C][Branch2][Ring2][Ring2][N-1][C][=Branch1][C][=O][C][N][C][=C][C][Branch1][C][C][=C][N][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][Ring1][=C][=C][Ring2][Ring1][=Branch1][S][C][Ring2][Ring1][N][=C][Ring2][Ring1][S],CCOC=C1C=CN=C([N-1]C(=O)CNC=CC(C)=C2N=C(NC(=O)C3=CC=CC=C3)SC2)CSC=C1
[C][C][=C][C][=C][C][Branch2][Ring2][#C][N][C][S][C][Branch2][Ring2][Ring2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][Branch2][=N][C][=Ring2][Ring1][Ring1][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][Ring1][=Branch1][=N][Ring2][Ring1][S],C1C=CC=C2C1NCSC(C(=O)NC3=CC=C(C)C(Cl)=C3NC2C(=O)NCC4CCCC)C4=N
[C][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=C][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][=C][Ring2][Ring1][C][=NH1+1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][S],CC1=NC(N2CCCC3C2)=CC(NC(=O)NC4=CC=C(C(C)C)C=C4)=C3[NH1+1]C5=CC=CC=C51
[C][C][=C][C][=C][C][Branch2][Ring2][=C][N][C][=Branch1][C][=O][C][S][C@H1][Ring1][=Branch1][C][=C][C][=C][Branch2][Ring1][#Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][#C],C12C=CC=CC2N3C(=O)CS[C@H1]3C=CC=C1NS(=O)(=O)C4=CC=C(Cl)C=C4C=C
[C][C][=C][C][Branch1][C][C][=C][Branch2][Ring2][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][N][=N][N][C][=Ring1][Branch1][N][=C][Branch1][=C][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][C][C][=C][Ring2][Ring1][S],C1C=CC(C)=C(S(=O)(=O)C=2N=NN3C=2N=C(NC4=CC=C(C)C=C4C5)CC=CC=C53)C=C1
[C][C][=C][C][=C][Branch2][Ring2][O][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Branch2][Ring1][Ring2][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][S][C][Ring1][S][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][=N],CC1=CC=C(C(=O)NC2=CC=C3N=C([N-1]S(=O)(=O)C4=CC=C(C)C=C4)SC3=C2C)C1
[C][C][=C][C][=C][Branch2][Ring2][#Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][#Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][N],C1C=CC=C1C(=O)NC2=CC=C(NS(=O)(=O)C3=CC=C(C)C(C)=C3)C=C2C=C
[C][C][C@H1][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][=N][C][=N][O][C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch1],CC[C@H1](C1)C=CC=C(C2=NOC(C3=CC=C(C(F)(F)F)C=C3)=N2)C=C1
[C][C][O][C][=C][C][=C][Branch2][Ring2][Ring2][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][#Branch2][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][Branch1][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=N],C1COC=CC=C1NC2=NC3=CC=CC=C3N=C2[N-1]S(=O)(=O)C=CC=C(C)C(C)=C
[C][C][=C][C][=C][Branch2][Ring1][#Branch2][C][=N][O][C][Branch1][P][C][C][=C][C][=C][O][Ring1][Branch1][=N][Ring1][#Branch2][=C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Cl][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch2],CC=CC=C(C=NOC(CC1=CC2=CO1)CCl)C=C2Cl
[C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch2][Ring1][Ring2][/C][=C][/C][=C][C][=C][Branch1][C][C][C][Branch1][C][Cl][=C][Ring1][Branch2][O][Ring1][P],CC1=CC=C([N+1](=O)[O-1])C2=C1C=CC=C/C=C/C3=CC=C(C)C(Cl)=C3O2
[C][C@][Branch1][S][C][=Branch1][C][=O][N][C][C][C][C][C][C][C][C][Ring1][Branch2][C][N][C][=Branch1][N][=NH1+1][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring1][O][C][=Branch1][C][=O][C@][Ring1][O][Ring2][Ring1][C][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1],C[C@](C(=O)NC12CCCCCCC1)CNC2=[NH1+1]C3=CC(Cl)=CC=C3
[C][O][C][=C][C][=C][NH1+1][=C][S][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=C][C][Ring1][S][=C][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2],COC1=CC=C2[NH1+1]=C3SC(C(=O)N(C)C4=CC=C(C)C=C4)=CC3=CC2=C1
[C][C][O][C][=C][C][=C][Branch2][Ring2][#Branch2][C][=N][O][C][Branch2][Ring1][#C][C][N][Branch1][=N][C][=Branch1][C][=O][C][C][Branch1][C][C][Branch1][C][C][C][C@@H1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=N],C1COC=CC=C(C=NOC1(CN(C(=O)CC(C)C)C[C@@H1](C)C2=CC=CC=C2N)C)C
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][NH1][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][=Ring1][N][C@H1][Ring1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][#C],CCOC(=O)C1=CC=C(N2C(=O)C=3[NH1]N=C(C4=CC=C(Br)C=C4)C=3[C@H1]2C5=CC=C([N+1](=O)[O-1])C=C5)C=C1
[C][C][=C][C][Branch1][C][C][=C][O][C][Branch2][Ring1][#C][C][=C][C][Branch2][Ring1][Ring2][/N][=C][/C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][Cl][=C][C][=C][Ring2][Ring1][C][O][=N][C][Ring2][Ring1][=Branch2][=C][Ring2][Ring1][=N],C1C=CC(C)=COC2(C=CC(/N=C/C3=CC([N+1](=O)[O-1])=CC=C3Cl)C=C2)ONC=C1
[O][=C][Branch1][C][O-1][C][=C][C][=C][C][Branch2][Ring2][C][N][C][=N][C][Branch2][Ring1][Ring1][N][/N][=C][/C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][=N][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][S],O=C([O-1])C=CC=CC(NC=NC(N/N=C/C1=CC=C2C(=C1)OCO2)=NCNC3=CC=CC=C3)=N
[C][C][=C][C][=C][Branch2][Ring2][=Branch2][N][C][=Branch1][C][=O][C][=C][C][O][C][=C][C][=Ring1][Branch1][N][Ring1][Branch2][C][C@][Ring1][=N][Branch1][C][C][C][=Branch1][C][=O][N][C@@H1][C][C][C@@H1][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C][Cl],CC1=CC=C(N2C(=O)C3=CC=4OC=CC=4N3C[C@]2(C)C(=O)N[C@@H1]5CC[C@@H1](C)CC5)C=C1Cl
[C][=C][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][S][C][=Ring1][N][C][N][Branch2][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][C][=C][Ring1][=Branch2][C][C][Ring2][Ring1][C],C=C1N=C(C2=CC=C(F)C=C2)S3C1CN(S(=O)(=O)C4=CC=C(C(C)C)C=C4)CC3
[C][O][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=N][Ring2][Ring1][C],COC=CC(C1=C2C=C(C)C=C1)=NC(C3=CC=C([N+1](=O)[O-1])C=C3)=N2
[C][C][O][C][=C][C][=C][Branch2][Ring2][=C][C][=Branch1][C][=O][C][=C][N][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][C][Ring1][#Branch2][=C][Ring1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C],CCOC1=CC2=CC(=O)C=C3N=C4C=CC=CC4=CC3=C2S(=O)(=O)C5=CC=C(C)C=C5C=C1
[C][C][=C][C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][C][S][C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][=N][C][=Ring1][=N][N][=C][C][=C][Ring2][Ring1][#Branch1][F],CC1=CC(NC(=O)C=2SC(NC3=CC=C(Br)C=C3)=NC=2N=C)C=C1F
[C][O][C][=C][C][=C][Branch2][Ring2][Ring2][C][=N][O][C][Branch2][Ring1][=Branch2][C][S][C][=C][C][=Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][Ring2][Ring1][=Branch1][C][=C][Ring2][Ring1][N],COC1=CC=C(C2=NOC(C=3SC=CC=3S(=O)(=O)N(C)C4=CC=CC)C=C4)N2C=C1
[C][C][=C][C][=C][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C][S][C@@H1][Ring1][=Branch1][C][=C][C][=C][C][Branch2][Ring1][Branch1][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=C][Ring1][P][C][=C][Ring2][Ring1][#Branch1][C],C1C=CC=C(N2C(=O)CS[C@@H1]2C=CC=CC1([N-1]S(=O)(=O)C3=CC=C(Cl)C=C3C)C=C)C
[C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][#Branch2][O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][=C][Ring2][Ring1][=Branch1],CC(C)(C1)C=CC=C(OC(=O)COC(=O)C2=CC=C(Cl)C(Cl)=C2)C=C1
[C][O][C][=C][C][=C][Branch2][Ring2][O][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][#Branch1][N][C][=C][C][Branch1][C][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=N][Ring1][=N][C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][=C],COC1=CC=C(S(=O)(=O)NC2=CC=C(NC3=CC(C)=NC(N4CCCCC4)=N3)C=C2)C=C1
[C][C][=C][C][=C][Branch2][Ring2][O][N-1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch1][P][C][=N][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][=N][Ring1][#Branch2][=C][S][Ring1][#C][C][Branch1][C][Br][=C][Ring2][Ring1][#Branch2],CC1=CC=C[N-1]S(=O)(=O)C2=CC(C3=NOC(C4CCCC4)=N3)=CS2C(Br)=C1
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=N][C][=C][Branch2][Ring1][Branch1][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][O][Ring1][N][S][Ring2][Ring1][C],CC1=CC=CC=C1CS(=O)(=O)C=NC=C(C2=NC(C3=CC=C(C)C=C3)=NO2)S
[C][C][=C][C][=C][C][Branch2][Ring2][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][Branch2][Ring1][Branch1][N@H1+1][C][C][C@@H1][Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=C][C][=C][Ring1][P][C][=C][Ring2][Ring1][O],CC=C1C=CCS(=O)(=O)C=C2C([N@H1+1]CC[C@@H1](CC3=CC=CC=C3F)CC=C2)C=C1
[O-1][C][=C][Branch1][C][Cl][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][/C][=N][/N][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=NH1+1][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][=N][Ring2][Ring1][C],[O-1]C1=C(Cl)C=C(Cl)C=C1/C=N/NC2=NC(N3CCCCC3)=[NH1+1]C(N4CCCCC4)=N2
[C][C][C][C][C@H1][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][C][N][Branch2][Ring1][=C][C][=Branch1][C][=O][C][N@H1+1][C][C][C][S][C][=C][C][=Ring1][Branch1][C@@H1][Ring1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C@@H1][Ring2][Ring1][=Branch2][C],C1CCC[C@H1](CC)C(=O)NCCN1C(=O)C[N@H1+1]2CCC=3SC=CC=3[C@@H1]2C4=CC=CC=C4CC[C@@H1]
[C][C][C][=C][C][=C][Branch2][Ring2][#Branch2][NH1+1][C][C][N][Branch2][Ring1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring1][#Branch2][C][C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2],CCC1=CC=C[NH1+1]2CCN(S(=O)(=O)C3=CC=C(C(C)(C)C)C=C3)CC2C=C1
[O][=C][Branch2][Ring1][=Branch2][N][C][=C][C][=C][C][Branch1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][NH1][Ring1][=Branch2][=C][Ring1][#C][C][=C][C][=C][Branch1][S][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][O][Ring1][=C],O=C(NC1=CC=CC(C2=CC3=CC=CC=C3[NH1]2)=C1)C4=CC=C(C5=CC=CC([N+1](=O)[O-1])=C5)O4
[C][C][=C][C][Branch1][C][C][=C][C][Branch2][Ring1][S][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][S][C][=N][O][C][Branch1][#Branch1][C][C][C][C][Ring1][Ring2][=N][Ring1][=Branch2][C][=C][Ring1][#C][=C][Ring2][Ring1][#Branch2],C1C2=CC(C)=CC1(NS(=O)(=O)C=CC=C(C3=NOC(C4CCC4)=N3)C=C)C2
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N@H1+1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][C@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C],CC1=CC=CC=C1C[N@H1+1](CC(C)C)C[C@H1](O)COC2=CC=CC=C2C
[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring2][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][N-1][C][=C][C][=C][Branch1][P][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][S][C][=C][Ring2][Ring1][#Branch2],CC(C)C=CC=C(S(=O)(=O)[N-1]C1=CC=C(C=C1S(=O)(=O)NCC2CC)CCC2)C=CC=C
[C][C][=C][C][=C][Branch2][Ring2][N][C][=Branch1][C][=O][C][=C][S][C][Branch1][=C][N][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][=N][C][Ring1][=C][=C][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2][Cl],C1C=CC2=CC(=O)C=C3SC(NC(=O)C4CCCCC4)=NC3=C2C=C1Cl
[C][C][C][C][C@H1][Branch2][Ring2][=Branch1][N][C][=Branch1][C][=O][N][C][=N][C][=C][C][=C][Branch2][Ring1][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][S][C][Branch1][C][C][=C][Ring2][Ring1][N],CCC1C[C@H1](NC(=O)NC=NC2=CC=C(S(=O)(=O)N3CCCCCC3C)C2CC)C1
